zone,mc_el_maximum_mean,mc_el_maximum_std
FR,744.7804849442457,398.6743336125858
AT,68.82370093545076,17.477506296966915
BE,222.7405217911791,290.6884457140607
CZ,51.766586831733434,188.31055741969297
DE,74.46621058376276,22.36216722893444
DK,71.09194382846867,21.434287431661215
ES,83.05808285508331,24.33508118176725
IT,82.80818564302199,17.029506136629426
PL,167.82369412802265,276.54185340405553
SE,117.34705683199071,87.55698767562654
UK,107.91868863653416,4.938202662570372
CH,23.949197692938885,0.746001150927289
NO,28.364772030800577,34.6940543037229
NL,81.4245480139554,11.886209226152468
