zone,mc_el_maximum_mean,mc_el_maximum_std
FR,671.2875937535529,422.9655538455503
AT,67.39636500001502,18.964558318699854
BE,145.39092711032956,177.08829045974244
CZ,14.299882216945212,11.668558138107432
DE,68.34597741736134,19.508738510144408
DK,67.5153448208022,18.594708051164233
ES,80.36210256826635,26.610852685931587
IT,82.43004980100437,17.618281380410615
PL,125.23781292899012,207.08510511044378
SE,86.45111599261922,10.995569625599561
UK,107.97687103613356,4.708191363088292
CH,23.962082062071055,0.6448739549858651
NO,8.120482408669186,1.393991505806484
NL,79.90454139629271,15.058381213534402
