zone,mc_el_maximum_mean,mc_el_maximum_std
FR,718.85303590654,410.75215934663754
AT,106.21721671382682,35.315829889470386
BE,180.1245108677796,222.0270955290563
CZ,43.504052932642516,166.00643028603864
DE,135.21364923455766,135.31687469088976
DK,102.74519968334145,40.86871217123847
ES,82.33676132700263,28.986771994951575
IT,83.30783484915247,16.142220957851304
NO,87.70693917001249,1.2492063650672688e-11
PL,981.0434785585536,130.49039939840372
SE,106.45978294017769,89.93691693802228
UK,156.70830628126467,185.48422054870102
CH,23.949975458615306,0.7402954065995033
NL,84.29033502562648,26.990435011806397
