zone,mc_el_maximum_mean,mc_el_maximum_std
FR,659.1197045576272,426.47470433227113
AT,68.84756840228776,17.450546209986253
BE,142.10791517996563,172.085601180845
CZ,14.144662638979248,16.19522252111229
DE,71.07102864298133,19.715000286624775
DK,69.46415829336118,18.237242234678295
ES,84.17361428916364,23.81082216538662
IT,83.06397732798544,16.55368379360157
NO,80.76632351328271,22.441623404498458
PL,148.1123892209847,247.01886055844298
SE,85.58371832621967,12.243054134013798
UK,107.94588091086298,4.9792498350535945
CH,23.949975458615306,0.7402954065995033
NL,80.47003552763196,16.045236504563224
