zone,mc_el_mean_mean,mc_el_mean_std
FR,180.38178542185443,85.87480050169229
AT,53.430949814317934,16.01925742306055
BE,62.659406735731714,41.38408894903694
CZ,17.747702302395236,33.8172953232904
DE,47.161286884074435,21.56896209163225
DK,44.770152788954285,15.333317171157708
ES,32.085964688031446,9.150464409780458
IT,65.30462405739107,23.75583164726495
NO,45.86354523324607,6.179109057390333
PL,305.8357575714334,60.973894583965375
SE,42.10890368178282,19.634650758491247
UK,53.07812327081024,28.16592002738561
CH,16.236072855738954,1.7745192508007648
NL,43.490403855406235,10.03193859618534
