zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,606.0242980515982,9006.0,-1875.4451165213495,0.06980238401884338,0.20824396141698306
BE,8040.0,3378.5581880465306,7440.0,-2100.931649886534,0.4202186801052899,0.2823832862750718
CH,10752.0,2445.7336571034775,13608.0,-3276.887788383936,0.22746778804905854,0.240805980921806
CZ,3840.0,1490.3029867988232,4200.0,-457.8827218596207,0.3880997361455269,0.10901969568086207
DE,31236.0,5203.8872000468855,26118.0,-10336.701024580294,0.16659902676549126,0.3957692405459949
DK,8184.0,1429.759297239986,9054.0,-3281.9523874029874,0.1747017714125105,0.3624864576323158
ES,3360.0,1.1933045091324197,3120.0,-3002.7339658485726,0.00035515015152750586,0.9624147326437733
FR,14772.0,13100.138632809363,20940.0,-707.1768622212444,0.8868222740867427,0.033771578902638225
IT,10854.0,951.2739043780443,5346.0,-3265.6564425076563,0.0876427035542698,0.6108597909666398
NL,10860.0,2199.882752574941,9660.0,-4938.780252978251,0.20256747261279384,0.5112608957534421
NO,9282.0,1778.9455338211405,8922.0,-3554.8472128693898,0.19165541196090718,0.3984361368380845
PL,2040.0,735.967911787244,4680.0,-1202.8893047386155,0.36076858420943336,0.2570276292176529
SE,8820.0,5723.30945081016,8628.0,-420.3532951384383,0.648901298277796,0.04871966795763077
UK,4800.0,1961.549183635111,4800.0,-2584.2882766755483,0.40865607992398145,0.5383933909740726
