zone,mc_el_maximum_mean,mc_el_maximum_std
FR,748.9942614766737,396.9355766834376
AT,69.07584582644728,17.189140356196592
BE,233.96594767007224,303.3698831847676
CZ,58.78967328734743,204.55369538392716
DE,74.87243002356715,22.34986169613969
DK,71.52540358046778,21.524149635211973
ES,83.68016781947942,23.83302605962947
IT,82.93019021410316,16.8821359432537
NO,39.04803087430567,38.83571459969225
PL,176.21452479791327,287.53024336710627
SE,119.9042234571352,98.6235156450977
UK,107.91523343569169,4.94822850133211
CH,23.954194710937802,0.7085244480629767
NL,81.56722604351091,11.844612118881548
