zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,707.5868568278212,7505.0,-1903.8738907799116,0.09780053307917362,0.25368073161624405
BE,6700.0,2841.8203827445786,6200.0,-1661.1753042228702,0.42415229593202664,0.2679315006811081
CH,8960.0,2178.736878105148,11340.0,-3005.1616132999443,0.2431625980028067,0.26500543327160003
CZ,3200.0,1441.0615640070448,3500.0,-383.93084546524915,0.4503317387522015,0.10969452727578548
DE,26030.0,4696.665354365575,21765.0,-9218.987055825666,0.18043278349464367,0.4235693570331112
DK,6820.0,1309.52913433928,7545.0,-3133.0025699403395,0.19201306955121408,0.4152422226561086
ES,2800.0,1.0710788812785386,2600.0,-2502.36098716365,0.00038252817188519237,0.9624465335244807
FR,12310.0,10867.624428272999,17450.0,-578.7108632986456,0.882828954368237,0.033163946320839285
IT,9045.0,810.5945903511644,4455.0,-2764.8433801904926,0.08961797571599385,0.6206157980225573
NL,9050.0,1964.1231533373514,8050.0,-4078.7487785013436,0.2170301826892101,0.5066768668945768
NO,7735.0,1574.2471233414049,7435.0,-3335.3144740073176,0.20352257573903101,0.4485964322807421
PL,1700.0,635.0885077310548,3900.0,-1134.3861201400657,0.3735814751359146,0.2908682359333502
SE,7350.0,5587.947821307069,7190.0,-324.17329320288127,0.760265009701642,0.045086688901652475
UK,4000.0,1619.5502130085922,4000.0,-2210.9779105819857,0.40488755325214804,0.5527444776454964
