zone,mc_el_mean_mean,mc_el_mean_std
FR,153.0561137105564,76.23124969969605
AT,35.71095425330265,9.00322131358685
BE,52.64734807985097,36.335698257342735
CZ,11.601883145365623,14.455235861781484
DE,24.25413885298199,6.017298327724337
DK,34.21814719630648,7.480753962711776
ES,38.57761383784716,11.337385631226596
IT,65.25043662494589,24.436864252235228
PL,51.30552117385273,38.68127452942325
SE,36.26855972241828,4.851167766654674
UK,52.27339841803436,5.37531840070573
CH,16.149561464776227,1.853306578795131
NO,25.31293817845446,19.12908879607967
NL,49.03452373223836,9.984516058315952
