zone,mc_el_maximum_mean,mc_el_maximum_std
FR,712.4399695338467,413.1690750264076
AT,104.49238504759606,35.069529992601105
BE,170.88001203925342,205.6822982725536
CZ,37.64537484778062,148.49294366957562
DE,128.68049884642042,120.86346345370428
DK,100.51379484969114,38.10767221419635
ES,82.07215752756524,29.208942780473514
IT,83.58712063380993,15.429963323889442
NO,87.7069391700125,1.2506273658228754e-11
PL,981.903290911557,127.47310178572187
SE,101.51743984247318,80.76477172099816
UK,148.72243269592067,166.91531476054075
CH,23.950335479100993,0.7376384840623882
NL,84.30694815415906,24.86396031282439
