zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,709.5475918717144,6004.0,-2117.764455408747,0.12258942499511306,0.35272559217334226
BE,5360.0,2345.1116017399468,4960.0,-1296.5954035000973,0.4375208212201393,0.2614103636088906
CH,7168.0,1712.825993482048,9072.0,-2587.0119348720195,0.2389545191799732,0.28516445490211856
CZ,2560.0,1314.2169155475478,2800.0,-370.2910023297791,0.5133659826357608,0.13224678654634967
DE,20824.0,3672.9473962739885,17412.0,-8876.171570272842,0.17638049348223148,0.5097732351408708
DK,5456.0,1170.6129064859924,6036.0,-2990.640204479137,0.21455515148203674,0.4954672306956821
ES,2240.0,0.5584714274868665,2080.0,-2043.314175127063,0.00024931760155663684,0.9823625841957033
FR,9848.0,8953.795976462861,13960.0,-354.92811085132223,0.9091994289665781,0.025424649774450015
IT,7236.0,910.8833416589019,3564.0,-1823.6184253850508,0.12588216440836125,0.5116774482000703
NL,7240.0,2258.1801699991383,6440.0,-2979.9561018466575,0.31190333839767104,0.4627261027712201
NO,6188.0,1533.8181564835995,5948.0,-2873.5282587544216,0.2478697731873949,0.4831083151907232
PL,1360.0,558.0648817159129,3120.0,-946.9265111113839,0.4103418247911124,0.30350208689467434
SE,5880.0,4988.396020036776,5752.0,-205.4631567694615,0.8483666700742816,0.035720298464788164
UK,3200.0,1223.4270928090702,3200.0,-1886.1772052870044,0.3823209665028344,0.5894303766521889
