zone,mc_el_mean_mean,mc_el_mean_std
FR,186.54144522571931,82.88366407970683
AT,44.27828774019733,11.950439412873239
BE,68.53788506291376,47.82415837453881
CZ,26.50478634714297,56.247566250362176
DE,46.83117007440196,23.380383303041544
DK,46.328981114403135,17.051512953345643
ES,31.974638882776617,9.303767626501054
IT,65.81188088114828,24.06242171782489
NO,45.807571226752216,5.62957130536269
PL,307.1430849286442,58.842667637692
SE,45.673129156841064,24.591155581100242
UK,52.056428086333,26.289756795848895
CH,16.08969433964101,1.8197496089656429
NL,44.576617288431194,10.234988892860272
