zone,mc_el_mean_mean,mc_el_mean_std
FR,15.492715635740007,2.5216554665855195
AT,19.84635167176778,3.9294101745338863
BE,15.53552918748841,4.606758732334368
CH,16.23991326462337,1.332646179624581
CZ,12.365643481200939,0.5613855866309796
DE,20.018032876459415,3.595664567880957
DK,17.955591394165157,3.284132717817845
ES,30.186802413393966,4.993620446798126
IT,71.01506757897357,23.869432439104674
PL,39.005161717009514,5.7506132987772345
SE,11.601370271915615,0.4709106282400973
UK,38.31107515902651,8.039993422844747
NO,7.7923462785339535,0.6424352454951204
NL,39.02332248375688,12.935129419856459
