zone,mc_el_mean_mean,mc_el_mean_std
FR,170.16415041000465,89.91902051882776
AT,56.203978610853945,19.15723179386739
BE,56.27591643570903,33.216138935566356
CZ,14.453275397092291,25.003477313105986
DE,45.993857847277944,18.62771245775192
DK,43.10985543272373,13.113244031313245
ES,32.10097370542074,9.21767010847769
IT,66.05064720693186,23.718966532508873
NO,46.028401633965835,6.97843711585803
PL,305.0717495465262,61.996243294254995
SE,32.19309073017822,13.27898969524342
UK,51.403095659474225,24.34900533498873
CH,16.32402433842632,1.8544897081666376
NL,42.70847956926708,9.560370498087762
