zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,653.4951572263375,7505.0,-2120.4010932430438,0.09032414059797339,0.282531791238247
BE,6700.0,2916.04356902797,6200.0,-1744.0788296302874,0.4352303834370105,0.2813030370371431
CH,8960.0,2060.390380585829,11340.0,-2937.4655309973964,0.22995428354752556,0.2590357611108815
CZ,3200.0,1350.4832426952346,3500.0,-443.1490288367286,0.4220260133422608,0.1266140082390653
DE,26030.0,4266.9702838165695,21765.0,-10150.414160774259,0.16392509734216557,0.46636407814262615
DK,6820.0,1423.1212150769247,7545.0,-3282.365537750948,0.20866879986465173,0.4350385073228559
ES,2800.0,0.9607919952515855,2600.0,-2555.955607407814,0.0003431399983041377,0.9830598490030055
FR,12310.0,11263.851808660847,17450.0,-471.0516264009889,0.9150163938798413,0.026994362544469276
IT,9045.0,953.5696559031194,4455.0,-2456.468020413739,0.1054250586957567,0.551395739711277
NL,9050.0,2348.7324579425454,8050.0,-3885.7196828358497,0.25952844839144146,0.4826980972466894
NO,7735.0,1746.394984952786,7435.0,-3085.940218687728,0.22577827859764524,0.41505584649465066
PL,1700.0,673.2312919770693,3900.0,-1084.6646614410174,0.39601840704533486,0.27811914395923526
SE,7350.0,5589.584603729357,7190.0,-304.9680330062235,0.7604877011876676,0.04241558178111592
UK,4000.0,1561.387521657993,4000.0,-2285.5749338218125,0.3903468804144982,0.5713937334554531
