zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,1851.2362663290737,6004.0,-934.1866787595698,0.319840405378209,0.15559405042631075
BE,5360.0,3187.803372174323,4960.0,-1964.850251053975,0.5947394351071499,0.39613916351894657
CH,7168.0,2561.6658063538102,9072.0,-5393.353188365236,0.3573752520024847,0.5945054219979317
CZ,2560.0,227.2187113030839,2800.0,-999.7321312607457,0.08875730910276715,0.3570471897359806
DE,20824.0,5442.504431754425,17412.0,-6322.3571791833465,0.26135730079496855,0.36310344470384487
DK,5456.0,1696.8833074912854,6036.0,-1406.3026735763533,0.31101233641702447,0.23298586374691074
ES,2240.0,2127.436773566388,2080.0,-1.8705143911015416,0.9497485596278519,0.0008992857649526642
FR,9848.0,183.01720559645818,13960.0,-13316.689256907086,0.018584200405814193,0.9539175685463529
IT,7236.0,7224.316737975519,3564.0,-0.897969282722477,0.9983853977301712,0.0002519554665326815
NL,7240.0,5550.105566274537,6440.0,-822.6157559774939,0.7665891666125051,0.12773536583501457
NO,6188.0,1098.1565197868536,5948.0,-1738.5902288796015,0.1774655009351735,0.29229828999320806
PL,1360.0,1116.774226611426,3120.0,-622.1357406527706,0.821157519567225,0.1994024809784521
SE,5880.0,390.5478275731667,5752.0,-2297.091157389314,0.0664196985668651,0.39935520816921316
UK,3200.0,3170.181745248579,3200.0,-7.175772359612232,0.9906817953901809,0.0022424288623788223
