zone,mc_el_maximum_mean,mc_el_maximum_std
FR,19.835949385957647,8.63187783315231
AT,22.797846889997263,2.7358052987005158e-12
BE,19.846926708890717,9.718683903451362
CH,22.51549297648399,2.8425258200716526
CZ,17.694294153273226,3.382970659253924
DE,41.95842660769887,18.325988809760382
DK,19.217538663157814,5.742718643063804
ES,56.36215031225738,22.276251045641356
IT,75.83800883503933,26.24010322223299
PL,64.8234242404077,8.097245582538813
SE,18.42330746362609,0.45169325215240314
UK,90.51714929300121,20.765209541131146
NO,8.15829773694089,1.4652362321715058
NL,52.232226071528885,30.047551986763942
