zone,mc_el_maximum_mean,mc_el_maximum_std
FR,21.290768422388304,9.962486078223705
AT,22.797846889997228,2.7713265945940024e-12
BE,19.02786091543395,6.414828461761513
CH,22.65280824808496,2.76221876546911
CZ,17.879870577735655,3.1167437266687146
DE,38.981518772064874,18.421513790871593
DK,21.339305149122147,3.6823393114192218
ES,53.831623148762745,21.57975504979385
IT,71.46652537658873,29.66477274675083
PL,64.17280612260946,8.577017034440379
SE,18.406023214277138,0.6357794642397406
UK,88.4792559231756,20.293969096868256
NO,8.221555100703311,1.5902765629831215
NL,37.24546078423027,31.266951299255183
