zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,678.8038581001653,7505.0,-1982.0672906489172,0.0938222333241417,0.26409957237160786
BE,6700.0,2873.503997405515,6200.0,-1695.2928518290175,0.4288811936426142,0.2734343309401641
CH,8960.0,2148.6460299284704,11340.0,-2996.738101252086,0.23980424441165965,0.2642626191580323
CZ,3200.0,1410.5232829176284,3500.0,-396.6282110461814,0.4407885259117589,0.11332234601319469
DE,26030.0,4501.322379356487,21765.0,-9485.883849422527,0.17292825122383737,0.4358320169732381
DK,6820.0,1350.8771239472053,7545.0,-3193.64377646299,0.19807582462568993,0.42327949323565145
ES,2800.0,1.3642442322049435,2600.0,-2523.6180931097515,0.000487230082930337,0.9706223435037505
FR,12310.0,11015.078451173322,17450.0,-545.8607981154779,0.8948073477801236,0.03128142109544286
IT,9045.0,840.5279316140814,4455.0,-2599.4878337201544,0.09292735562344735,0.5834989525746699
NL,9050.0,1984.9486060238048,8050.0,-4009.4073369268244,0.21933133768218838,0.49806302322072354
NO,7735.0,1649.8420808256496,7435.0,-3193.897086042884,0.2132956794861861,0.42957593625324597
PL,1700.0,649.1139786362425,3900.0,-1107.8388454176873,0.38183175213896614,0.2840612424147916
SE,7350.0,5593.072085883196,7190.0,-319.96015483128497,0.7609621885555369,0.044500716944545896
UK,4000.0,1591.7624949844444,4000.0,-2239.0623162026327,0.3979406237461111,0.5597655790506582
