zone,mc_el_maximum_mean,mc_el_maximum_std
FR,604.6386398402476,433.39725718348296
AT,67.58907702974246,18.776984345102942
BE,121.20923756742316,115.36233652395508
CZ,13.910080854104029,3.7565929881756976
DE,68.09750793299361,19.21379386497401
DK,67.48018774117702,18.036049000249264
ES,80.5663300980453,26.650439506346718
IT,82.27575308388676,17.88819683585338
PL,111.57425811207337,176.58728329883877
SE,84.69384361804002,11.812513976260114
UK,107.98032623697601,4.697607918662126
CH,23.962018880551057,0.6454092030299083
NO,8.194386567757546,1.6029916314618309
NL,79.58324088469877,16.877855477979395
