zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,655.4988881520402,6004.0,-1889.2630329936972,0.11325136284589499,0.3146673939030142
BE,5360.0,2304.3233808113805,4960.0,-1258.2053597071388,0.42991107850958593,0.25367043542482637
CH,7168.0,1624.6051816231816,9072.0,-2467.5900665376003,0.22664692823984117,0.27200066871005296
CZ,2560.0,1343.0500152716004,2800.0,-311.7412550858055,0.5246289122154689,0.11133616253064482
DE,20824.0,3937.0085762726662,17412.0,-8213.501594490892,0.18906111103883338,0.47171500083223594
DK,5456.0,1040.4598944831523,6036.0,-2829.288073309585,0.19070012728796779,0.4687355986265051
ES,2240.0,1.0957776423419299,2080.0,-2017.7185172173506,0.0004891864474740759,0.9700569794314186
FR,9848.0,8748.62637209599,13960.0,-421.2270355580789,0.8883657973289999,0.030173856415335164
IT,7236.0,679.9204307132096,3564.0,-1896.44535960009,0.09396357527822134,0.5321114925926178
NL,7240.0,1856.2052722399642,6440.0,-3137.215415578179,0.2563819436795531,0.4871452508661769
NO,6188.0,1414.4283342437882,5948.0,-2867.996225828473,0.22857600747313966,0.4821782491305436
PL,1360.0,520.8377706860618,3120.0,-976.6057194693408,0.382968949033869,0.3130146536760708
SE,5880.0,4969.894143670649,5752.0,-229.1246613924046,0.8452200924609947,0.03983391192496603
UK,3200.0,1266.1587515478536,3200.0,-1846.1904726852445,0.3956746098587043,0.5769345227141389
