zone,mc_el_maximum_mean,mc_el_maximum_std
FR,613.3031920501093,432.9207381185352
AT,64.20376490451325,21.589773359246813
BE,121.4770424662128,118.26284498088727
CZ,13.932153256492821,3.7599360731970703
DE,64.51464341791288,18.550086796264086
DK,65.73265587538168,19.22915166259656
ES,81.8868532265725,18.880534786915963
IT,81.08004017695374,19.93889756794624
PL,66.3220609136442,6.913674126102693
SE,68.10629305837942,9.545734346733761
UK,107.91122222012669,4.904477354656478
CH,23.959413984557994,0.6670953058346517
NO,8.181756175402592,1.5652330614882668
NL,72.14498654628996,16.299834950333707
