zone,mc_el_mean_mean,mc_el_mean_std
FR,144.44262887554234,77.39248787429982
AT,35.788081420457736,8.82739738285344
BE,47.06147365741458,29.05437750628192
CZ,10.339493070367398,3.0521593160436518
DE,23.30760973580158,5.5051897639950464
DK,34.06935852195414,6.681024168554208
ES,39.00904461248497,10.945758661940076
IT,64.69278675902903,24.083429374540735
NO,42.271808126569354,11.757985369682725
PL,50.96284655128732,37.11580954357157
SE,35.96270457154045,4.849500241619232
UK,52.23261719773281,5.447367169063347
CH,16.065413499764432,1.8700410852809177
NL,48.88151643977347,10.402066568378094
