zone,mc_el_mean_mean,mc_el_mean_std
FR,17.531609088139042,4.210674864220728
AT,19.938559320555935,3.813663785467078
BE,14.041488982747602,1.9455825029625078
CH,16.76737537844091,1.464142221980743
CZ,12.574694689791745,0.7248370707305112
DE,20.150127814458695,2.727181026873409
DK,17.464343606010758,0.34882995581253473
ES,28.513944907697297,6.736596132392131
IT,67.8766909082003,26.87312235641692
PL,38.500854107366685,6.013762856057824
SE,11.721814903373462,0.5915548136016415
UK,34.68678245267134,6.286427184304591
NO,7.808550386947828,0.684391409512287
NL,28.65461229507604,16.105211916748484
