zone,mc_el_maximum_mean,mc_el_maximum_std
FR,59.469896835591456,24.251994987167024
AT,67.8219812365114,18.545166348714396
BE,61.17800660292553,33.40345989074303
CH,23.072195253507196,2.479915286414902
CZ,17.969486155553543,2.9210960356446924
DE,68.70218625301987,18.01851087138953
DK,66.10585077762386,19.867886704444697
ES,79.04320670226173,22.918531790341124
IT,77.77500291621622,23.993871718518914
PL,69.88595784104417,8.633867038350461
SE,68.67371718662135,11.40962858194279
UK,103.87165733316655,11.147279158982371
NO,8.507867524067326,2.4532060959697057
NL,72.85785894970549,22.14218218084011
