zone,hour,value
FR,1,38908.6623347
FR,2,28872.3816467
FR,3,29278.608334700002
FR,4,32421.3543347
FR,5,23094.785646700002
FR,6,32142.936334700003
FR,7,18223.352646700005
FR,8,22325.960646700005
FR,9,19067.6133347
FR,15,11006.144334700002
FR,16,22994.0793347
FR,17,33293.209334700005
FR,18,37565.1793347
FR,19,30277.321646700002
FR,20,37877.5873347
FR,21,30188.341334700002
FR,22,27510.693646699998
FR,23,37325.2303347
FR,24,25831.882646700004
FR,25,23785.761646700004
FR,26,26442.544334699996
FR,27,29033.0683347
FR,28,19013.1546467
FR,29,29381.7803347
FR,30,32039.703334699996
FR,31,20011.907646700005
FR,32,35478.8053347
FR,33,31383.8823347
FR,34,18912.223646699997
FR,35,24937.031334700005
FR,36,19476.8083347
FR,37,14670.084646700001
FR,38,24403.586334699998
FR,39,27281.061334700003
FR,40,19281.1336467
FR,41,34231.9243347
FR,42,43149.126334700006
FR,43,34175.59364670001
FR,44,39884.637334700004
FR,45,31525.689451571503
FR,46,23458.447034306322
FR,47,38267.5823347
FR,48,26619.880646700003
FR,49,24181.8136467
FR,50,31696.0753347
FR,51,28040.531334699997
FR,52,11243.657646700005
FR,53,25341.144334700002
FR,54,26616.8657515715
FR,55,19086.519034306322
FR,56,29691.166622306322
FR,57,28578.90512230632
FR,58,12375.085834306321
FR,59,23976.20372230632
FR,60,23323.128822306317
FR,61,13129.567763571504
FR,62,22234.209522306322
FR,63,24182.673334699997
FR,64,12396.724654200003
FR,65,32562.307334700003
FR,66,35631.1043347
FR,67,26790.7376467
FR,68,32414.69202230632
FR,69,28625.53562230632
FR,70,15839.521463571504
FR,71,31277.97262230632
FR,72,19057.022646700003
FR,73,16875.79538445517
FR,74,24168.880351571497
FR,75,15533.8083347
FR,76,4782.704646700004
FR,77,19124.345334700003
FR,78,20327.597334700004
FR,79,12827.771363571503
FR,80,23176.053651571503
FR,81,16465.304651571496
FR,82,17836.3863347
FR,84,10655.447334700002
FR,85,7558.907334699994
FR,87,13397.323334700006
FR,88,23440.891722306318
BE,89,381.65373102193865
FR,89,31719.6873347
FR,90,37034.0233347
FR,91,29774.4876467
FR,92,36943.6733347
FR,93,34259.5093347
FR,94,20506.74783430632
FR,95,36051.80322230633
FR,96,33215.323722306326
FR,97,22625.578763571502
FR,98,29904.299022306317
FR,99,18231.920363571502
FR,100,11798.826734306322
FR,101,29093.90552230632
FR,102,36676.91792230632
BE,103,896.6883876063212
FR,103,34233.31565419999
BE,104,1384.3578876063193
FR,104,46107.9583347
BE,105,741.6670876063208
FR,105,37374.7323347
FR,106,11909.849963571509
FR,107,16560.739334699996
FR,108,12101.570334700002
FR,110,14228.261822306327
BE,111,185.2190876063205
FR,111,22415.4503347
BE,112,1276.6272876063204
FR,112,35686.453334699996
BE,113,2084.802087606321
FR,113,46803.8563347
BE,114,2111.3000876063206
FR,114,42274.6266467
BE,115,273.42888760632104
FR,115,51468.2273347
BE,116,908.2627876063207
FR,116,47707.031334700005
BE,117,258.99468760632135
FR,117,34421.11264670001
FR,118,38222.49033470001
BE,119,253.7465673751458
FR,119,44236.3933347
BE,120,59.73508760632012
FR,120,32592.117646699997
FR,121,39093.22482230632
FR,122,38023.829051571505
FR,123,26004.6778635715
FR,124,33663.479322306324
FR,125,22456.5180635715
FR,126,33996.147646699996
BE,127,1499.6394876063214
FR,127,49641.195334699994
BE,128,1872.962687606322
FR,128,50828.7463347
BE,129,1287.5373876063195
FR,129,33917.9056467
FR,130,35444.877334699995
FR,131,29455.22778772555
FR,132,10986.6884635715
FR,133,23431.364334700003
FR,134,26071.861722306323
FR,135,24056.191534306323
FR,136,42207.309334699996
BE,137,1480.515687606322
FR,137,49310.1283347
BE,138,1740.867687606321
FR,138,43998.759646700004
FR,139,46995.85033470001
FR,140,46515.480342200004
FR,141,33778.4526635715
FR,142,42956.936651571494
FR,143,43715.921334700004
FR,144,32220.7023635715
FR,145,38299.575522306324
FR,146,31927.1899515715
FR,147,25178.43133430632
FR,148,33866.7830515715
FR,149,36967.8923347
FR,150,34028.142646700006
FR,151,49787.661334699995
BE,152,1178.6724876063208
FR,152,46948.789334700006
BE,153,420.89030229609654
FR,153,32742.093646700007
FR,154,38737.77202230632
FR,155,30607.162751571497
FR,156,16166.589646700006
FR,157,23090.381334699996
FR,158,25273.315334700004
FR,159,22332.194963571503
FR,160,33892.0963347
FR,161,45925.8663347
FR,162,40754.72264670001
FR,163,48781.95892230632
FR,164,35099.3832635715
FR,165,30415.904463571507
FR,166,38513.97072230632
FR,167,33971.2539515715
FR,168,26635.6296467
FR,169,33162.2183347
FR,170,31926.1403347
FR,171,19884.907646700005
FR,172,27940.1263347
FR,173,30418.012334700004
FR,174,22093.57093430632
FR,175,43679.7622515715
FR,176,44924.113022306316
BE,177,89.83138760631937
FR,177,30272.115646700004
BE,178,493.4078876063204
FR,178,30856.764342200004
FR,179,26813.752334699995
BE,180,1304.1114876063211
FR,180,15625.4706467
BE,181,974.8565571799588
FR,181,18921.5563347
FR,182,27026.016334700005
FR,183,22509.1906467
FR,184,37195.1243347
BE,185,1768.6547876063205
FR,185,42829.88833470001
BE,186,131.55858760632054
FR,186,37761.80964670001
FR,187,46365.785334700005
FR,188,36930.081217160616
FR,189,28589.229234306324
FR,190,37167.945087895074
FR,191,37357.2434543204
FR,192,23705.56821311366
FR,193,29678.7103347
FR,194,28351.040334700003
FR,195,11194.712646699998
FR,196,24538.7613347
FR,197,26794.680334700002
FR,198,23259.7356467
FR,199,38613.472334699996
FR,200,39971.7013347
FR,201,26990.807334306322
FR,202,23969.281334700005
FR,203,24858.34662230633
FR,204,12340.235646699999
FR,205,20113.720334700003
FR,206,22023.3213347
FR,207,15444.586646700001
FR,208,30354.927351571503
FR,209,29569.927334699998
FR,210,30065.3674635715
FR,211,37294.2943347
FR,212,33500.6243347
FR,213,19692.0356542
FR,214,29686.3063347
FR,215,30217.004334700003
FR,216,12382.738646700003
FR,217,23370.7103347
FR,218,21323.1953347
FR,219,9028.1696467
FR,220,16069.866334699997
FR,221,16656.1983347
FR,222,9631.043646700004
FR,223,15593.520334699999
FR,224,14019.155646700005
FR,225,12666.526646700004
FR,226,18297.0353347
FR,227,817.1346467000021
FR,228,14296.977334700001
FR,229,12816.9393347
FR,230,12370.674334700001
FR,231,5149.166646700003
FR,232,18817.760334699997
FR,233,24581.815334700004
FR,234,29074.519334700002
FR,235,21023.327646700003
FR,236,27596.5903347
FR,237,25159.843334700003
FR,238,17400.960646700005
FR,239,22893.3543347
FR,240,25780.078334700003
FR,241,14437.352646700005
FR,242,21589.317334699997
FR,243,17991.646334700003
FR,244,7306.062646700004
FR,245,16299.837334700002
FR,246,12275.568334700001
FR,247,10159.287646700002
FR,248,15023.6663347
FR,249,17149.7003347
FR,255,1858.958334699997
FR,256,14753.263334700001
FR,257,25265.5393347
FR,258,31112.133334700004
FR,259,32706.057334700003
FR,260,20819.0846542
FR,261,28983.152334700004
FR,262,29609.023334700003
FR,263,21998.6226467
FR,264,23366.218334700003
FR,265,26580.069334699998
FR,266,16634.712646699998
FR,267,22991.7843347
FR,268,22402.7103347
FR,269,16680.738646700003
FR,270,32256.381334700003
FR,271,24882.924646700005
FR,272,30969.7246467
FR,273,20907.5866467
FR,274,19320.0623347
FR,276,7250.121334700001
FR,277,6272.716222276396
FR,279,14922.031334700005
FR,280,25968.264334699998
FR,281,37592.27292230632
FR,282,41904.032251571494
FR,283,42590.1134515715
FR,284,28604.4426467
FR,285,33346.3803347
FR,286,33434.8893347
FR,287,19869.780646700005
FR,288,22283.8036467
FR,289,28483.633334700004
FR,290,27204.1023347
FR,291,15441.632646700004
FR,292,23652.4523347
FR,293,26190.247334699998
FR,294,27011.862334700003
FR,295,30225.835646700005
FR,296,40916.95782230632
FR,297,31169.620751571492
FR,298,19757.445334699994
FR,299,1995.7745343063252
FR,300,15786.834751571498
FR,301,14405.222922306313
FR,302,18397.052351571507
FR,303,21666.8789515715
FR,304,29616.795329806322
FR,305,29400.0726467
FR,306,33796.810646699996
FR,307,41634.53302230632
FR,308,36251.8733347
FR,309,26828.6093347
FR,310,23540.4928635715
FR,311,33572.6946515715
FR,312,30127.154334699997
FR,313,27677.4793347
FR,314,17547.505646700003
FR,315,23885.150334699996
FR,316,17678.597334699996
FR,317,16533.043646700004
FR,318,22328.799646700005
FR,319,39197.452751571494
FR,320,41936.390722306314
FR,321,28893.424063571503
FR,322,21854.3653635715
FR,323,17405.880022306323
FR,324,16222.674334700001
FR,325,6219.094646699996
FR,326,18180.3063347
FR,327,23046.2463347
FR,328,30772.3373515715
FR,329,38036.0320515715
FR,330,34720.445646700005
FR,331,43614.8553347
FR,332,38795.0015515715
FR,333,28150.445551571498
FR,334,23910.789467837873
FR,335,33331.7653347
FR,336,30542.2423347
FR,337,28268.1073347
FR,338,18062.088646700002
FR,339,24224.0603347
FR,340,16664.468342200005
FR,341,16597.844646700003
FR,342,22573.030646700005
FR,343,37931.5183347
FR,344,39867.5389515715
FR,345,34372.137334700004
FR,346,19161.3076467
FR,347,19447.718451571505
FR,348,21031.6343347
FR,349,20579.533351571507
FR,350,12564.659646699998
FR,351,26187.350451571503
FR,352,31493.105334699998
FR,353,38911.90562230632
FR,354,28687.262843265373
FR,355,41564.91833470001
FR,356,37447.4443347
FR,357,24436.5806467
FR,358,24450.748646700005
FR,359,34190.5023347
FR,360,26258.402334700004
FR,361,23925.339334700002
FR,362,19003.3076467
FR,363,25049.398334700003
FR,364,24072.6473347
FR,365,26346.161334700002
FR,366,23954.39991484829
FR,367,40798.2173347
FR,368,36771.7356515715
FR,369,30620.2954635715
FR,370,26620.715924505137
FR,371,31751.0073347
FR,372,28436.773334700003
FR,373,17729.8026467
FR,374,18889.1146467
FR,375,23364.3353422
BE,376,150.88026953480949
FR,376,36156.9693347
BE,377,368.31428760632025
FR,377,40315.2163347
BE,378,481.2202876063211
FR,378,35338.60164670001
FR,379,43907.709334700005
FR,380,40170.6353347
