zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,542.0790221020222,9006.0,-1588.2957655278065,0.06243711381041491,0.1763597341247842
BE,8040.0,2207.348386239152,7440.0,-2525.6226475636795,0.27454581918397414,0.33946540961877414
CH,10752.0,1665.6333060271959,13608.0,-3951.0520263654353,0.15491381194449366,0.29034773856300966
CZ,3840.0,864.4243838012371,4200.0,-841.1789964132269,0.2251105166149055,0.20028071343172069
DE,31236.0,4071.5476884724953,26118.0,-10241.369331879501,0.13034792190013111,0.39211920253769433
DK,8184.0,1704.3880804229539,9054.0,-2979.9984832041255,0.20825856310153396,0.3291361258232964
ES,3360.0,967.878250993054,3120.0,-1844.2614967127479,0.2880590032717423,0.5911094540745987
FR,14772.0,7721.089779540509,20940.0,-4729.808943200164,0.5226841172177437,0.2258743525883555
IT,10854.0,3080.4565573842942,5346.0,-1526.321497472167,0.2838084169324023,0.28550720117324485
NL,10860.0,4458.680553149436,9660.0,-2345.1253137320195,0.4105599036049204,0.24276659562443267
NO,9282.0,2031.0565358416445,8922.0,-3370.858275779153,0.21881669207516102,0.377814198137094
PL,2040.0,1511.7173678640663,4680.0,-201.43421306541208,0.741037925423562,0.04304149851825045
SE,8820.0,2950.721624768772,8628.0,-1571.5439229118977,0.3345489370486136,0.18214463640610776
UK,4800.0,4167.675236298319,4800.0,-227.82585907781464,0.8682656742288164,0.047463720641211384
