zone,mc_el_mean_mean,mc_el_mean_std
FR,21.99278424350493,6.646436020062534
AT,28.85743877746714,10.114548400786235
BE,23.505701066365692,7.577767195898029
CH,16.24048223006142,1.3531667616231826
CZ,12.332729211732138,1.8499697955404544
DE,24.709106020391793,5.5072137145082705
DK,32.474415230037,7.109113994229626
ES,34.57556083437609,9.476977734812307
IT,61.24951922033984,27.491490352753875
PL,39.25412293439829,5.795652229053892
SE,26.57625250800276,5.219482274527921
UK,44.48777126535583,5.4725176840708665
NO,7.815179690964746,0.7043055071799308
NL,46.94930420803783,10.310861613496042
