from_zone,to_zone,ntc_max,avg_sum_year,utilisation_percent,utilisation_equal100,utilisation_bigger90
BE,AT,0.0,0.0,0.0,0.0,0.0
CH,AT,960.0,190.5458275763652,0.19848523705871376,0.18550228310502284,0.18881278538812785
CZ,AT,640.0,108.49649136275443,0.16952576775430378,0.09269406392694064,0.10525114155251142
DE,AT,4000.0,335.71203159378365,0.08392800789844591,0.0058219178082191785,0.007648401826484018
DK,AT,0.0,0.0,0.0,0.0,0.0
ES,AT,0.0,0.0,0.0,0.0,0.0
FR,AT,0.0,0.0,0.0,0.0,0.0
IT,AT,188.0,3.8739214450854975,0.020605965133433497,0.018036529680365298,0.018949771689497717
NL,AT,0.0,0.0,0.0,0.0,0.0
NO,AT,0.0,0.0,0.0,0.0,0.0
PL,AT,0.0,0.0,0.0,0.0,0.0
SE,AT,0.0,0.0,0.0,0.0,0.0
UK,AT,0.0,0.0,0.0,0.0,0.0
AT,BE,0.0,0.0,0.0,0.0,0.0
CH,BE,0.0,0.0,0.0,0.0,0.0
CZ,BE,0.0,0.0,0.0,0.0,0.0
DE,BE,800.0,573.6819171914699,0.7171023964893374,0.6744292237442923,0.6842465753424658
DK,BE,0.0,0.0,0.0,0.0,0.0
ES,BE,0.0,0.0,0.0,0.0,0.0
FR,BE,2640.0,1733.3261440875033,0.6565629333664785,0.48504566210045663,0.514269406392694
IT,BE,0.0,0.0,0.0,0.0,0.0
NL,BE,1120.0,361.2036421560001,0.3225032519250001,0.2688356164383562,0.2779680365296804
NO,BE,0.0,0.0,0.0,0.0,0.0
PL,BE,0.0,0.0,0.0,0.0,0.0
SE,BE,0.0,0.0,0.0,0.0,0.0
UK,BE,800.0,39.495770000062585,0.04936971250007823,0.03801369863013699,0.04006849315068493
AT,CH,960.0,288.18285540374006,0.3001904743788959,0.2504566210045662,0.26095890410958905
BE,CH,0.0,0.0,0.0,0.0,0.0
CZ,CH,0.0,0.0,0.0,0.0,0.0
DE,CH,2160.0,711.9406818244081,0.32960216751130006,0.267351598173516,0.27990867579908674
DK,CH,0.0,0.0,0.0,0.0,0.0
ES,CH,0.0,0.0,0.0,0.0,0.0
FR,CH,2520.0,895.6027162109862,0.3553979032583278,0.29726027397260274,0.30582191780821916
IT,CH,1528.0,21.651898712062614,0.01417009078014569,0.009360730593607305,0.010159817351598174
NL,CH,0.0,0.0,0.0,0.0,0.0
NO,CH,0.0,0.0,0.0,0.0,0.0
PL,CH,0.0,0.0,0.0,0.0,0.0
SE,CH,0.0,0.0,0.0,0.0,0.0
UK,CH,0.0,0.0,0.0,0.0,0.0
AT,CZ,720.0,310.2998486216993,0.4309720119745824,0.36061643835616436,0.37397260273972605
BE,CZ,0.0,0.0,0.0,0.0,0.0
CH,CZ,0.0,0.0,0.0,0.0,0.0
DE,CZ,1200.0,363.08128043287707,0.3025677336940642,0.15536529680365296,0.17545662100456622
DK,CZ,0.0,0.0,0.0,0.0,0.0
ES,CZ,0.0,0.0,0.0,0.0,0.0
FR,CZ,0.0,0.0,0.0,0.0,0.0
IT,CZ,0.0,0.0,0.0,0.0,0.0
NL,CZ,0.0,0.0,0.0,0.0,0.0
NO,CZ,0.0,0.0,0.0,0.0,0.0
PL,CZ,640.0,396.47043461699786,0.6194850540890592,0.5866438356164384,0.592351598173516
SE,CZ,0.0,0.0,0.0,0.0,0.0
UK,CZ,0.0,0.0,0.0,0.0,0.0
