zone,mc_el_maximum_mean,mc_el_maximum_std
FR,18.62440864275097,4.6530119225577415
AT,22.797846889997267,2.732253432422623e-12
BE,19.27174453225661,8.335699117476457
CH,22.31996192388908,3.0130040680871413
CZ,17.45688110702422,3.6395158267875214
DE,34.51351034960659,17.70706597706498
DK,19.239908173896637,5.488514573958928
ES,52.29312862076511,21.283419285663154
IT,75.44180651298993,26.24876816784319
PL,65.16557251896558,7.766982720817809
SE,18.084634993896163,1.4793816403713689
UK,90.15450998857318,14.78488962846793
NO,8.087357908950281,1.3078256781291784
NL,65.52693079752655,20.804332168690177
