zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,592.0676209978074,9006.0,-1893.5013014480598,0.06819484231718582,0.2102488675825072
BE,8040.0,2379.3194724971017,7440.0,-2512.33013865437,0.29593525777327134,0.33767878207720026
CH,10752.0,2575.967967909777,13608.0,-4975.188881298062,0.23958035415827542,0.3656076485374825
CZ,3840.0,764.8707932235505,4200.0,-935.3452918667282,0.1991851024019663,0.22270125996826862
DE,31236.0,3554.9894437339844,26118.0,-11724.501162045946,0.11381064937040544,0.44890501424480994
DK,8184.0,1775.6575163797515,9054.0,-3106.4100783839403,0.21696694970427072,0.3430980868548642
ES,3360.0,1096.630649150841,3120.0,-1825.8696786829526,0.32637816939013126,0.5852146406035105
FR,14772.0,7513.0919687708065,20940.0,-5365.158252449714,0.5086035722157329,0.2562157713681812
IT,10854.0,4876.575284986043,5346.0,-1312.517616587665,0.44928830707444656,0.24551395746121682
NL,10860.0,5271.0323562557105,9660.0,-2144.143884807961,0.48536209541949454,0.22196106467991314
NO,9282.0,2160.190250691621,8922.0,-3495.8245524061845,0.23272896473730023,0.39182072992671874
PL,2040.0,1572.247625519696,4680.0,-184.78070805123974,0.7707096203527921,0.039483057275905925
SE,8820.0,2980.4992495453725,8628.0,-1681.48377524709,0.33792508498246854,0.19488685387657512
UK,4800.0,4233.478973690377,4800.0,-189.56385142252387,0.8819747861854952,0.03949246904635914
