zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,588.687273574508,9006.0,-1908.5743296251624,0.06780549108206727,0.2119225327143196
BE,8040.0,3403.029595657076,7440.0,-2127.8375767032967,0.42326238751953676,0.2859996742880775
CH,10752.0,2430.679205620463,13608.0,-3272.06876673976,0.22606763445130795,0.24045184940768372
CZ,3840.0,1476.9812881393154,4200.0,-472.3004993871757,0.3846305437862801,0.11245249985408945
DE,31236.0,5045.264749698814,26118.0,-10431.622795038118,0.16152083332369105,0.39940358354537553
DK,8184.0,1400.4184334634215,9054.0,-3259.6916629720354,0.1711166218796947,0.3600277957777817
ES,3360.0,1.422582291666665,3120.0,-3013.812219443215,0.00042338758680555505,0.9659654549497484
FR,14772.0,13192.48074139315,20940.0,-697.854620406324,0.8930734322632785,0.03332639065932779
IT,10854.0,969.2356922256101,5346.0,-3225.9916117034054,0.08929755778750785,0.6034402565849991
NL,10860.0,2206.099408355493,9660.0,-4788.199834350165,0.2031399086883511,0.4956728606987748
NO,9282.0,1759.9585933501733,8922.0,-3497.4599552536856,0.1896098462993076,0.39200402995445927
PL,2040.0,739.9950790188809,4680.0,-1186.5731574176746,0.36274268579356905,0.25354127295249457
SE,8820.0,5720.9535061582255,8628.0,-416.0564751137205,0.6486341843716809,0.04822165914623557
UK,4800.0,1957.7925244633382,4800.0,-2594.955169256399,0.4078734425965288,0.5406156602617498
