zone,mc_el_maximum_mean,mc_el_maximum_std
FR,54.21385909285929,49.22304345703023
AT,67.54809951212425,18.817278812139563
BE,69.20993551410885,57.17374410627907
CH,23.106503576418323,2.4101084991038992
CZ,19.836041015889954,46.62706910161813
DE,70.00172967597351,19.8790227116579
DK,67.4320084698816,20.028655905862852
ES,80.23879684528193,22.666281485205097
IT,79.11176545234098,22.55007831143921
PL,71.75442695171051,39.39582879701943
SE,76.39843147972371,15.462978607700805
UK,105.50924409229872,9.463742349868898
NO,8.110352276554954,1.3943347104287513
NL,78.73088964515995,14.175870209383293
