zone,mc_el_mean_mean,mc_el_mean_std
FR,24.97658549174289,6.316040835035843
AT,35.7842656546161,8.17223560954615
BE,23.928014216847295,7.789467800463131
CH,16.063945318316165,1.4439957856544323
CZ,11.962939863816352,1.3184720808983215
DE,25.441291612231243,5.866591313420972
DK,33.71747605632465,7.639921064831229
ES,36.0286405442145,9.915723142675578
IT,61.91585915631304,26.60185555976945
PL,39.396785737509504,6.149412970160353
SE,23.70958184152687,3.3595603670792085
UK,43.77388870140428,5.974267599886393
NO,7.840212808295291,0.8760633734075338
NL,44.84635540473398,13.375128559968479
