zone,mc_el_mean_mean,mc_el_mean_std
FR,24.215523398814803,6.688812086245441
AT,34.642198899046946,8.345330487414273
BE,23.477598275308814,7.612130982259057
CH,16.1965450499395,1.4068144509724758
CZ,12.38100979419158,1.753449597703427
DE,25.162553997971784,5.608400098370749
DK,32.89050696827249,7.231157084969743
ES,35.05053955941364,9.538528591675705
IT,59.41199657035562,26.861154414853257
PL,39.25185795709317,6.071068890471412
SE,23.683167100417254,3.2378136918196265
UK,43.98051995477086,5.890257001789372
NO,7.908358610101892,0.9873994386312965
NL,44.83096229138143,12.134207109563674
