zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,1860.9310595510974,7505.0,-957.5587204645877,0.25721230954403557,0.12758943643765328
BE,6700.0,3657.339274778609,6200.0,-2351.306497216249,0.545871533549046,0.37924298342197565
CH,8960.0,3106.872303158893,11340.0,-5944.332375245648,0.346749140977555,0.5241915674819796
CZ,3200.0,248.77116196097904,3500.0,-1032.119568406702,0.07774098811280596,0.2948913052590577
DE,26030.0,5979.910940055168,21765.0,-7793.9896717086285,0.22973149981003335,0.35809738900568017
DK,6820.0,2497.8082921021955,7545.0,-2202.7734171928864,0.36624755016161226,0.2919514138095277
ES,2800.0,2510.5044198972337,2600.0,-26.528220408228282,0.8966087213918692,0.010203161695472416
FR,12310.0,292.0125704994454,17450.0,-15897.868381843533,0.02372157355803781,0.9110526293320076
IT,9045.0,9024.635103118062,4455.0,-0.9883536672912918,0.9977484912236664,0.000221852675037327
NL,9050.0,6342.0784411373315,8050.0,-1096.5227417902497,0.7007821481919704,0.13621400519133536
NO,7735.0,1738.5491576481709,7435.0,-2378.982866740943,0.22476395056860646,0.3199707957956883
PL,1700.0,1260.2886785725395,3900.0,-885.0548153050928,0.7413462815132585,0.22693713212951097
SE,7350.0,878.295129709906,7190.0,-2802.2235395929133,0.11949593601495319,0.38973901802404914
UK,4000.0,3974.238302608135,4000.0,-1.9856652148144216,0.9935595756520338,0.0004964163037036054
