zone,mc_el_mean_mean,mc_el_mean_std
FR,14.452015244499758,1.39988913032438
AT,17.405158157172934,3.1672653781459603
BE,13.597615375084361,1.5668918071148
CH,15.75706403008209,1.1256100441055292
CZ,12.294717338734626,1.7985994169364
DE,15.624776244967947,3.8580004764640017
DK,16.027824788395954,2.6427172891369355
ES,22.1315245243345,5.89898456033064
IT,57.429956941124175,29.70978130477983
PL,36.274742492505695,6.138932029675261
SE,11.720487911138903,0.6162486088717072
UK,34.81596538258562,6.158628528241993
NO,7.834801495744988,0.7320594597021037
NL,27.330628843259,14.919639441655363
