zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,502.97162055005043,6004.0,-1669.642294924973,0.08689903603145308,0.2780883236050921
BE,5360.0,1623.4186739972642,4960.0,-1735.1499748781034,0.30287661828307166,0.3498286239673596
CH,7168.0,2033.259099130506,9072.0,-4424.83623466621,0.283657798427805,0.48774649853022595
CZ,2560.0,638.440480991324,2800.0,-737.4393747211888,0.2493908128872359,0.2633712052575674
DE,20824.0,3020.069371263397,17412.0,-8552.765215679845,0.14502830250016313,0.49119947252928126
DK,5456.0,1277.292057215476,6036.0,-2533.3769336642963,0.23410778174770455,0.4197112216143632
ES,2240.0,715.955086048101,2080.0,-1270.2724161821811,0.31962280627147366,0.6107078923952793
FR,9848.0,5357.4468072386,13960.0,-4086.1549667198524,0.5440136887935215,0.29270451051001806
IT,7236.0,4518.257016399462,3564.0,-897.0086565864463,0.6244136285792513,0.251685930579811
NL,7240.0,4033.0827274489943,6440.0,-1366.1105910592796,0.5570556253382589,0.21212897376696888
NO,6188.0,1521.3452290520645,5948.0,-2860.9910025454396,0.24585410941371436,0.48100050479916606
PL,1360.0,1120.0702818758084,3120.0,-129.16431184696967,0.823581089614565,0.04139881789966977
SE,5880.0,2535.058339667336,5752.0,-1226.7463021312547,0.43113237069172383,0.2132730010659344
UK,3200.0,2817.1773725448797,3200.0,-224.18588781722357,0.8803679289202749,0.07005808994288237
