zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,550.0263314938614,7505.0,-1665.5420867440844,0.07602298984020199,0.22192432868009118
BE,6700.0,3146.671290931791,6200.0,-1463.076459096362,0.4696524314823569,0.23598007404780033
CH,8960.0,2170.1634218785634,11340.0,-3562.1777997463305,0.24220573904894682,0.314125026432657
CZ,3200.0,1118.7491191059646,3500.0,-495.2617397547382,0.34960909972061394,0.14150335421563948
DE,26030.0,5055.678061342845,21765.0,-7583.860112388648,0.19422505037813464,0.34844291809734196
DK,6820.0,1210.4365036173413,7545.0,-2680.9515871982876,0.17748335830166295,0.355328242173398
ES,2800.0,1663.0297044299261,2600.0,-822.8952014138094,0.5939391801535451,0.31649815438992673
FR,12310.0,2659.4988717008637,17450.0,-9139.658480766086,0.21604377511786058,0.523762663654217
IT,9045.0,4372.361184753808,4455.0,-466.9056180251024,0.4834009048926266,0.10480485253088719
NL,9050.0,3517.436863211493,8050.0,-2101.975180933963,0.38866705670845225,0.26111492930856683
NO,7735.0,1702.3143324191249,7435.0,-3041.718662391275,0.22007942242005493,0.4091080917809381
PL,1700.0,358.4612703433914,3900.0,-2275.009153719782,0.21085957079023024,0.5833356804409697
SE,7350.0,4458.660863071144,7190.0,-421.3505858625214,0.6066205255879108,0.05860230679590006
UK,4000.0,3795.3917720453296,4000.0,-58.49692230445766,0.9488479430113324,0.014624230576114415
