zone,mc_el_mean_mean,mc_el_mean_std
FR,28.460272315254684,15.28648219181493
AT,34.52494953557379,8.174034624143001
BE,24.459158409044257,7.888842125798648
CH,16.147749751695113,1.3612014928334284
CZ,12.471347969515678,1.647608938247326
DE,24.829641109922427,5.804483667709058
DK,32.728560359300175,7.3892359719856415
ES,34.76683894856961,9.51904936886322
IT,60.33225932567886,25.483704335814963
PL,76.70684148047566,59.47471228230118
SE,22.653028325891057,3.5530396118476517
UK,43.553270381026344,6.112980101910583
NO,8.169131457496722,1.6409397688466985
NL,43.046591012002274,13.692346391332876
