zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,893.5562220529708,9006.0,-2394.8748902479406,0.10292055080084898,0.2659199300741662
BE,8040.0,3506.4862894935923,7440.0,-2200.31135430329,0.43613013550915325,0.2957407734278616
CH,10752.0,4527.7885098120005,13608.0,-5400.3952780542295,0.4211112825345983,0.3968544443014572
CZ,3840.0,1337.024031946274,4200.0,-467.52500723376824,0.3481833416526755,0.11131547791280196
DE,31236.0,2727.1199010648215,26118.0,-16282.866727711873,0.08730695034783012,0.6234346706375631
DK,8184.0,1454.7891132740851,9054.0,-3309.121890181524,0.17776015558089994,0.3654872863023552
ES,3360.0,1.1673226261170033,3120.0,-3065.445983330698,0.0003474174482491081,0.9825147382470185
FR,14772.0,13560.898299922834,20940.0,-590.2363667322546,0.9180136948228292,0.02818702801968742
IT,10854.0,4453.625543493455,5346.0,-2601.606079493506,0.4103211298593564,0.4866453571817258
NL,10860.0,5981.463509953937,9660.0,-2876.712915106443,0.5507793287250403,0.2977963680234413
NO,9282.0,1869.996039152478,8922.0,-3209.09826681739,0.20146477474170202,0.35968373311111745
PL,2040.0,369.72562356797306,4680.0,-3504.205684334969,0.18123805076861424,0.7487618983621729
SE,8820.0,6181.197435597989,8628.0,-251.41295304108584,0.700816035782085,0.029139192517511108
UK,4800.0,1918.6637491319843,4800.0,-2629.6881945015407,0.39972161440249676,0.547851707187821
