zone,mc_el_maximum_mean,mc_el_maximum_std
FR,48.789161128315236,28.454195982568375
AT,51.97126788243345,26.178798113444614
BE,62.95935555844352,32.86822922330417
CH,23.19746714732389,2.2740020772772236
CZ,17.68567186942089,3.431999833557111
DE,67.52611518015345,18.463762330437824
DK,66.02688681020685,19.66259662229274
ES,78.42974961928324,22.464773669928135
IT,77.39238275584813,24.334674574076022
PL,69.84775583061584,8.239034053560845
SE,74.52585180560654,13.89172580621175
UK,105.517324051019,9.354954300863419
NO,8.104989479693991,1.3474021164090342
NL,78.15962336548372,14.935860627486507
