zone,hour,value
PL,33,985.2123869059997
PL,35,1003.2903869059974
PL,36,1525.0603869060014
PL,37,821.0363869060002
PL,38,3085.2523869060005
PL,39,1831.3103869060014
PL,40,4523.890386906
PL,41,2763.7103869059993
PL,42,4129.490386906002
PL,43,2239.2103869059993
PL,44,1601.0903869060003
PL,45,428.4403869059988
PL,46,928.0103869059985
PL,61,1326.7736306000024
PL,62,38.57838690600147
PL,63,2988.6256306000014
PL,64,1988.9603869059993
PL,65,3568.190386905999
PL,66,1784.8603869060007
PL,67,1472.8603869060007
PL,68,850.5903869060003
PL,69,1357.4403869059988
PL,88,2046.160386906
PL,89,602.2403869060017
PL,90,609.790386906001
PL,91,635.0603869060014
PL,93,940.290386906001
PL,102,101.19038690599882
PL,103,1448.7103869059993
FR,104,550.1206542
PL,105,867.0463869059986
PL,106,667.0360000000001
PL,109,576.6523869059984
PL,110,2700.678386906
PL,111,2657.5527563060023
PL,112,5342.910386906
FR,113,1513.7257418063211
PL,113,3714.190386905999
FR,114,5949.450741806323
PL,114,3529.4603869059993
FR,115,5910.389654200004
PL,115,3635.0756305999985
FR,116,2149.193654200004
PL,116,4106.340386906
PL,117,1176.3603869060007
PL,118,458.4532403168196
PL,119,683.4056306000002
FR,127,4083.3576541999973
FR,128,5326.776341806325
PL,135,388.30387902308564
PL,136,635.9403869059988
FR,137,3752.2906542
PL,137,2816.8403869060003
FR,138,7379.378654200005
PL,138,1212.160386906
FR,139,6742.012654200011
PL,139,2927.6103869060007
FR,140,2174.0236542000057
PL,140,1294.5256305999992
PL,141,1655.9403869059988
PL,142,832.2103869059993
PL,150,2866.3103869060014
FR,151,4229.823654199998
PL,151,4730.316386905999
FR,152,6694.951654200009
PL,152,2916.9703869059977
FR,153,1426.7126542000042
PL,153,4213.5816306
PL,154,2924.1503869060016
PL,155,2827.206386906002
PL,156,3881.5496306000005
PL,157,4709.748386906
PL,158,5698.070386906
PL,159,5196.381630599999
PL,160,7819.810386906001
FR,161,368.0286541999958
PL,161,7791.790386906001
FR,162,4135.341654200009
PL,162,7816.805630600002
FR,163,3771.163654200007
PL,163,7257.440386905999
PL,164,6539.310386906001
PL,165,5672.261999999999
PL,166,1535.4903869060017
PL,167,2205.3056306000017
PL,168,1145.7756305999992
PL,169,517.3056306000017
PL,172,465.50563059999877
PL,173,839.4603869059993
PL,174,3934.4756306
PL,175,5568.055630600002
FR,176,16.384654199995566
PL,176,5423.514386905999
PL,177,5269.4236306
PL,178,4186.812386905998
PL,179,4535.793630599999
PL,180,4281.746386906003
PL,181,5677.84
PL,182,5435.024386906001
PL,183,4892.203630599999
PL,184,7865.775630599999
PL,185,7579.060386906001
FR,186,1142.4286542000045
PL,186,7630.7256306
FR,187,807.9476542000048
PL,187,7068.060386906001
PL,188,6161.110386906001
PL,189,3233.3756306000014
PL,190,3211.6556306
PL,191,1866.9756306
PL,192,637.9603869059993
PL,193,65.89355809802674
PL,194,554.6820000000007
PL,195,98.85563060000095
PL,197,1044.3056306000017
PL,198,3814.6556306
PL,199,5016.2603869059985
PL,200,5790.411630599998
PL,201,4823.956386905998
PL,202,5403.814000000002
PL,203,5148.985630600002
PL,204,3296.3223869060002
PL,205,4441.4736305999995
PL,206,6113.492386906002
PL,207,6701.2056305999995
PL,208,7526.505630599999
PL,209,6979.790386906001
PL,210,7031.5756305999985
PL,211,6371.640386906
PL,212,5914.925630600001
PL,213,2511.4556305999995
PL,214,2481.1403869059995
PL,215,1327.7403869060017
PL,216,529.855630600001
PL,222,685.355630600001
PL,223,1597.8256305999985
PL,224,2480.8876306
PL,225,2969.4543869060017
PL,226,3706.471630599999
PL,227,3875.775630599999
PL,228,3403.6903869060025
PL,229,3919.337630600001
PL,230,2117.3216306000013
PL,231,3443.6183869059987
PL,232,4845.025630599999
PL,233,4720.555630600002
PL,234,3729.0103869059985
PL,235,2149.0056305999988
PL,236,3217.355630600001
PL,238,873.9556305999995
PL,254,995.5776305999989
PL,255,1431.203630599999
PL,256,705.1403869059995
PL,257,3207.9756306
PL,258,3238.605630600001
