zone,hour,value
PL,32,511.3889619625352
PL,33,906.1176355505575
PL,35,1063.8556305999973
PL,36,119.95832134546413
PL,37,881.6016306000001
PL,38,3145.8176306000005
PL,39,1891.8756306000014
PL,40,4584.4556305999995
PL,41,2824.275630599999
PL,42,2485.0556306000017
PL,43,2299.775630599999
PL,44,3366.6556306
PL,45,489.00563059999877
PL,46,988.5756305999985
PL,62,99.14363060000142
PL,63,2648.6256306000014
PL,64,2049.525630599999
PL,65,1923.7556305999988
PL,66,1845.4256306000007
PL,67,3238.4256306000007
PL,68,911.1556306000002
PL,88,2106.7256306
PL,89,662.8056306000017
PL,90,670.355630600001
PL,91,695.6256306000014
PL,92,1727.2756305999992
PL,103,959.104732553686
PL,104,12.699630599998272
PL,105,927.6116305999985
PL,109,637.2176305999983
PL,110,1056.2436306
PL,111,4010.611630600002
PL,112,3698.4756306
FR,113,590.5199635715016
PL,113,3774.7556305999988
FR,114,5026.244963571502
PL,114,3590.025630599999
FR,115,4965.7706467000025
PL,115,3295.0756305999985
FR,116,1204.5746467000045
PL,116,2461.9056306
PL,117,2941.9256306000007
FR,127,3138.738646699996
FR,128,4403.570563571504
PL,136,696.5056305999988
FR,137,2807.6716467000006
PL,137,2877.4056306
FR,138,6434.759646700004
PL,138,1272.7256306
FR,139,5797.393646700009
PL,139,2988.1756306000007
FR,140,1229.4046467000062
PL,140,954.5256305999992
PL,141,1716.5056305999988
PL,150,2926.8756306000014
FR,151,3285.2046466999964
PL,151,4790.881630599999
FR,152,5750.332646700008
PL,152,4682.535630599998
FR,153,482.0936467000047
PL,153,2168.5816305999997
PL,154,2984.7156306000015
PL,155,2887.771630600002
PL,156,3541.5496306000005
PL,157,4770.3136306
PL,158,4053.6356306
PL,159,4856.381630599999
PL,160,7880.375630600001
PL,161,7852.355630600001
FR,162,3190.7226467000073
PL,162,7476.805630600002
FR,163,2826.5446467000074
PL,163,7318.005630599999
PL,164,6599.875630600001
PL,165,4919.755630599999
PL,166,1596.0556306000017
PL,167,1865.3056306000017
PL,168,805.7756305999992
PL,173,900.0256305999992
PL,174,3594.4756306
PL,175,5228.055630600002
PL,176,5484.079630599999
PL,177,4929.4236306
PL,178,4247.377630599998
PL,179,4195.793630599999
PL,180,2637.311630600003
PL,181,4925.3336306
PL,182,5495.589630600001
PL,183,6257.203630599999
PL,184,7525.775630599999
PL,185,7639.625630600001
FR,186,197.80964670000503
PL,186,7290.7256306
PL,187,7128.625630600001
PL,188,6221.675630600001
PL,189,2893.3756306000014
PL,190,2871.6556306
PL,191,1526.9756306
PL,192,698.5256305999992
PL,197,704.3056306000017
PL,198,3474.6556306
PL,199,5076.8256305999985
PL,200,5450.411630599998
PL,201,4884.521630599998
PL,202,4651.307630600002
PL,203,4808.985630600002
PL,204,5061.8876306
PL,205,4101.4736305999995
PL,206,6174.057630600002
PL,207,6361.2056305999995
PL,208,7186.505630599999
PL,209,7040.355630600001
PL,210,6691.5756305999985
PL,211,6432.2056305999995
PL,212,3869.9256306000007
PL,213,3876.4556305999995
PL,214,2541.7056305999995
PL,223,1257.8256305999985
PL,224,2140.8876306
PL,225,3030.0196306000016
PL,226,3366.471630599999
PL,227,3535.775630599999
PL,228,3464.2556306000024
PL,229,1874.337630600001
PL,230,3482.3216306000013
PL,231,3504.1836305999987
PL,232,4505.025630599999
PL,233,2675.5556306000017
PL,234,3789.5756305999985
PL,235,3193.1319657995455
