zone,mc_el_mean_mean,mc_el_mean_std
FR,14.329741365976625,1.4003436205339583
AT,17.296762349520662,3.180986513291863
BE,13.597852731579216,1.9699913398486313
CH,15.532554247049413,1.0793233303629464
CZ,12.18496941516824,1.9378167935576085
DE,15.750119249366726,3.974776980658421
DK,15.884775120319743,2.7880576309696776
ES,22.829831223309665,6.27138554230348
IT,60.25809735171922,28.613141526330654
PL,36.532307178805645,6.081735762168057
SE,11.565508983459205,0.7795495536424947
UK,35.85561411293263,6.464209065189401
NO,7.8014029968429695,0.6697170631907216
NL,37.215990348947585,11.81331245500343
