zone,mc_el_mean_mean,mc_el_mean_std
FR,15.245414096059607,2.2671832796532683
AT,16.576197884435725,3.090568035635642
BE,13.307820091014253,1.949230178472067
CH,15.699918957532983,1.096531292963205
CZ,11.843088040587478,1.3541723131433996
DE,17.155245360306633,4.417672724647135
DK,16.315930660147334,2.1934721010337457
ES,24.644684700220875,7.1444645254304575
IT,58.20958424036373,30.13976335708805
PL,35.81073916355593,6.284617942730927
SE,11.73107335761095,0.6351708910185996
UK,36.463653809185345,8.757669687526677
NO,7.866752102494472,0.7744161533036668
NL,23.46120020894838,16.816206973758458
