zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,638.6282719779899,6004.0,-1640.1586612273463,0.11033660538666032,0.27317765843226954
BE,5360.0,2707.707473435034,4960.0,-1168.5592621041733,0.5051693047453422,0.2355966254242285
CH,7168.0,1917.3781521511958,9072.0,-3293.094223299256,0.2674913716728789,0.3629953949844859
CZ,2560.0,1069.851563671575,2800.0,-399.83252311537547,0.41791076705920893,0.14279732968406267
DE,20824.0,4794.533051185625,17412.0,-6341.417297652449,0.23024073430587902,0.3641980988773518
DK,5456.0,1062.3838551491754,6036.0,-2480.8873727922623,0.19471844852440898,0.41101513797088507
ES,2240.0,1315.4078836530782,2080.0,-687.2625303580481,0.5872356623451243,0.3304146780567539
FR,9848.0,2143.4812931657543,13960.0,-7819.995956320775,0.21765650824185157,0.560171630108938
IT,7236.0,3828.1835258957394,3564.0,-380.7262566260614,0.5290469217655803,0.10682554899721139
NL,7240.0,2840.9070805058154,6440.0,-1856.7797105098455,0.39239048073284744,0.2883198308245102
NO,6188.0,1406.9881097963387,5948.0,-2746.757565487263,0.22737364411705538,0.4617951522339043
PL,1360.0,303.3857215064342,3120.0,-1890.5693546631624,0.22307773640178985,0.6059517162381931
SE,5880.0,4090.8011771729216,5752.0,-334.6497479444014,0.6957144859137622,0.058179719739986334
UK,3200.0,2997.1593309730774,3200.0,-76.10602813933512,0.9366122909290867,0.023783133793542226
