zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,534.2586103232993,9006.0,-1705.5374008140868,0.06153635226022798,0.18937790371020286
BE,8040.0,3368.43370896904,7440.0,-1716.5976276470462,0.41895941653843777,0.2307254875869686
CH,10752.0,2294.4049678312604,13608.0,-3689.6121050780384,0.2133933191807348,0.27113551624618154
CZ,3840.0,1174.1986180621752,4200.0,-577.7230552043977,0.30578089012035814,0.13755310838199947
DE,31236.0,5337.349256618142,26118.0,-8568.483129280577,0.17087172674536247,0.3280681188942713
DK,8184.0,1319.957210966303,9054.0,-2805.627586793856,0.1612850942040937,0.30987713571834063
ES,3360.0,1991.8878451747896,3120.0,-944.598858897668,0.5928237634448779,0.30275604451848337
FR,14772.0,3199.9566096838607,20940.0,-9881.855103036454,0.21662311194718797,0.4719128511478727
IT,10854.0,4634.976936494273,5346.0,-575.5485658044466,0.42702938423569864,0.10765966438541838
NL,10860.0,3932.9706915006655,9660.0,-2357.1325970602898,0.3621519973757519,0.24400958561700722
NO,9282.0,1849.2289884264628,8922.0,-3188.2659054504293,0.1992274281864321,0.3573487901199764
PL,2040.0,426.69575541213476,4680.0,-2590.005366399528,0.20916458598634058,0.5534199500853693
SE,8820.0,4590.070401369837,8628.0,-528.9177441876892,0.5204161452800269,0.06130247382796583
UK,4800.0,4515.297123750129,4800.0,-39.78167892786174,0.9406869007812768,0.008287849776637863
