zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,586.4738896382986,9006.0,-1495.5789657989428,0.06755055167453336,0.1660647308237778
BE,8040.0,3683.95189015899,7440.0,-3849.152082389674,0.4582029714128097,0.5173591508588271
CH,10752.0,3356.1704325290275,13608.0,-7067.278543318291,0.31214382743015506,0.5193473356347951
CZ,3840.0,329.3019088296546,4200.0,-1311.0609427633233,0.08575570542438922,0.31215736732460075
DE,31236.0,8852.197088619727,26118.0,-8584.148456483654,0.28339726881225913,0.32866790935307655
DK,8184.0,3252.7196136881976,9054.0,-3898.1493397465892,0.39744863314860673,0.43054443778955037
ES,3360.0,2283.8891748366937,3120.0,-616.2180351186748,0.6797289210823493,0.19750578048675477
FR,14772.0,1417.0859732649292,20940.0,-16458.052161268457,0.09593054246310108,0.7859623763738518
IT,10854.0,9863.384626790064,5346.0,-95.54985006624992,0.9087326908780232,0.017873148160540576
NL,10860.0,8561.66921466992,9660.0,-1313.9389047643526,0.7883673310009135,0.13601852016194127
NO,9282.0,2014.0175428212153,8922.0,-3353.5832722208797,0.2169809893149338,0.37587797267662854
PL,2040.0,1967.4855056445476,4680.0,-70.33812847539012,0.9644536792375233,0.015029514631493615
SE,8820.0,860.1949300288521,8628.0,-3704.9523323588883,0.09752776984454106,0.4294103305932879
UK,4800.0,4789.853363761482,4800.0,-0.39414050823550295,0.9978861174503088,8.211260588239645e-5
