zone,mc_el_mean_mean,mc_el_mean_std
FR,24.141591359548716,5.698046412992936
AT,34.47239263231702,8.20023332860994
BE,21.43248137683225,7.503895559720662
CH,16.352909596793797,1.4300172459998148
CZ,12.480491464040453,1.6365276337519914
DE,24.687999285448942,5.584520172119192
DK,32.3322707795218,7.34229236568265
ES,34.83125117983188,9.10296220513167
IT,57.0240746215618,25.20330185463604
PL,38.73648269197116,5.940269050140472
SE,23.282490353083514,3.167124394042762
UK,43.79894602175233,5.84151791523504
NO,7.961716968136279,1.1308284076522226
NL,40.990594925924526,13.814230861597744
