zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,656.6794299899924,7505.0,-2101.5202433742847,0.09076426122874809,0.2800160217687255
BE,6700.0,2971.5394763759514,6200.0,-1744.1765841391789,0.4435133546829778,0.28131880389341596
CH,8960.0,3783.074577354867,11340.0,-4655.49095739644,0.42221814479407,0.41053712146353083
CZ,3200.0,1281.939177108109,3500.0,-385.35962035616893,0.4006059928462841,0.11010274867319113
DE,26030.0,2310.9642610488304,21765.0,-14277.31644529797,0.08878080142331272,0.6559759451090269
DK,6820.0,1585.3956654097842,7545.0,-3391.7463243118978,0.23246270753809153,0.4495356294647976
ES,2800.0,0.8759984252037614,2600.0,-2554.107263823052,0.00031285658042991477,0.9823489476242508
FR,12310.0,11267.158915046604,17450.0,-473.1650856897916,0.9152850459014301,0.027115477689959405
IT,9045.0,3864.862873334421,4455.0,-2184.5917466553865,0.4272927444261383,0.4903685177677635
NL,9050.0,5146.291988378505,8050.0,-2381.140723658111,0.5686510484396139,0.2957938787152933
NO,7735.0,1881.4418183104688,7435.0,-3220.993910344348,0.24323746843057126,0.4332204317880764
PL,1700.0,316.1371619306207,3900.0,-2905.345922393169,0.1859630364297769,0.7449604929213254
SE,7350.0,6125.812072109267,7190.0,-200.95770749469636,0.8334438193345942,0.027949611612614236
UK,4000.0,1568.3714232984587,4000.0,-2284.6323031865895,0.39209285582461467,0.5711580757966473
