zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,5788.0,594.7374117836551,6004.0,-1686.7149985192125,0.10275352656939446,0.28093187850086815
BE,5360.0,2791.4324288722078,4960.0,-1154.5865870554792,0.5207896322522776,0.2327795538418305
CH,7168.0,2057.2443796075236,9072.0,-3461.908268604847,0.2870039592086389,0.3816036451284002
CZ,2560.0,1037.4383099123465,2800.0,-420.9008194574696,0.4052493398095104,0.15032172123481058
DE,20824.0,4747.468734771672,17412.0,-6746.259054825215,0.22798063459333806,0.38744883154291376
DK,5456.0,1216.6993320170416,6036.0,-2651.4834047875524,0.2230020769825956,0.4392782314094686
ES,2240.0,1339.3622645658659,2080.0,-681.8365894733969,0.5979295823954759,0.3278060526314408
FR,9848.0,2060.671091634286,13960.0,-8121.527103514194,0.20924767380526868,0.5817712824866901
IT,7236.0,4192.334224838206,3564.0,-356.5517288600646,0.5793717834215321,0.10004257263189242
NL,7240.0,3274.7842959860654,6440.0,-1793.3574263836265,0.45231827292625215,0.2784716500595693
NO,6188.0,1531.6411910442107,5948.0,-2871.3338486036096,0.24751796881774574,0.4827393827511112
PL,1360.0,287.5884553239987,3120.0,-1909.6231776201666,0.2114620995029402,0.6120587107756944
SE,5880.0,4085.543451550052,5752.0,-317.3313913045647,0.6948203148894646,0.05516887887770596
UK,3200.0,3015.4553627555374,3200.0,-58.98653565326677,0.9423298008611054,0.018433292391645865
