zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,499.73028940808996,9006.0,-1639.6014991413172,0.0575593514637284,0.18205657330016847
BE,8040.0,2236.887241284758,7440.0,-2511.010072751204,0.27821980612994507,0.33750135386440916
CH,10752.0,1877.4659721542191,13608.0,-4205.8846532740945,0.17461551080303378,0.3090744160254332
CZ,3840.0,829.6000282233874,4200.0,-874.4507205103786,0.21604167401650715,0.20820255250247108
DE,31236.0,3871.7986473407996,26118.0,-10735.772396321801,0.12395308769819438,0.4110487937943871
DK,8184.0,1722.376875329409,9054.0,-3015.4422203689005,0.21045660744494243,0.3330508306128673
ES,3360.0,1027.9827550780944,3120.0,-1837.2835146095874,0.30594724853514715,0.5888729213492268
FR,14772.0,7635.612659767037,20940.0,-4920.282769368929,0.5168976888550662,0.23497052384760883
IT,10854.0,3558.7064480267363,5346.0,-1452.7196863916943,0.32787050377987254,0.27173955974405056
NL,10860.0,4798.532282917541,9660.0,-2201.1801519427413,0.44185380137362257,0.22786544015970406
NO,9282.0,2052.281870963774,8922.0,-3390.064707073246,0.22110341208400927,0.3799669028326884
PL,2040.0,1533.2138315759748,4680.0,-195.61694790283133,0.7515754076352817,0.04179849314163062
SE,8820.0,2940.391290698796,8628.0,-1595.2793238190047,0.33337769735814016,0.18489561008565192
UK,4800.0,4195.308973508658,4800.0,-205.30050280154396,0.8740227028143037,0.042770938083654994
