zone,mc_el_maximum_mean,mc_el_maximum_std
FR,54.271359298917794,26.410063790443523
AT,61.32148010149275,23.339349000594698
BE,57.4009004835718,33.96079562404306
CH,23.144822828040503,2.3368796782056847
CZ,17.89035492542235,3.1457017712088486
DE,67.14294042951651,18.602601288847428
DK,65.41421688888313,19.833095249494693
ES,77.62853774512273,22.807342875817366
IT,75.29422618217676,26.414864080440996
PL,69.7248568392357,8.268922503852982
SE,69.11892296846713,10.890321293923083
UK,104.76013950809966,10.251887562052723
NO,8.232756448128393,1.7889680622829773
NL,74.0234234847308,19.68206921230701
