zone,mc_el_mean_mean,mc_el_mean_std
FR,14.425855117003968,1.634389156746943
AT,17.069890283056296,3.0579539066445958
BE,13.917150077544699,2.5177726268451135
CH,15.628619188056966,1.0598361158269187
CZ,12.232469915206595,1.9337385741603892
DE,16.743947311294036,4.194912630752733
DK,16.047377987016088,3.0865192787042397
ES,24.443961526757366,6.773693329316289
IT,59.41415826968997,27.087088672615586
PL,36.595232909172545,6.050134227046062
SE,11.558574813188676,0.790586741997146
UK,37.106385912179434,6.356650128179213
NO,7.804172339815789,0.6773349831961515
NL,37.69043289391029,11.666798275770956
