zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,511.8676128371157,9006.0,-1890.1473639717894,0.05895733849770971,0.20987645613721845
BE,8040.0,3757.78600550797,7440.0,-1754.3097760888347,0.4673863190930311,0.23579432474312295
CH,10752.0,2881.4467230631876,13608.0,-4330.803112547662,0.2679916967134661,0.31825419698322027
CZ,3840.0,1086.6060025397335,4200.0,-629.328237659753,0.28297031316138893,0.14984005658565547
DE,31236.0,5295.492055545953,26118.0,-9888.2423206609,0.1695316959772683,0.378598756438506
DK,8184.0,1847.1941575070152,9054.0,-3381.2794883922725,0.2257079860101436,0.37345697905812597
ES,3360.0,2092.4777512339256,3120.0,-897.6855436741216,0.6227612354862874,0.28771972553657743
FR,14772.0,3064.039099762172,20940.0,-10965.625705020759,0.20742208907136286,0.5236688493324144
IT,10854.0,6000.505612945088,5346.0,-482.03928982012854,0.5528381806656613,0.09016821732512692
NL,10860.0,4821.801832996657,9660.0,-2199.9980324564062,0.4439964855429703,0.22774306754207105
NO,9282.0,2365.074870996364,8922.0,-3701.959019280377,0.2548022916393411,0.4149247948083812
PL,2040.0,425.75625247002444,4680.0,-2634.4821159027883,0.20870404532844336,0.5629235290390573
SE,8820.0,4667.515047196718,8628.0,-618.1632753753458,0.5291967173692425,0.07164618397952548
UK,4800.0,4573.009695458702,4800.0,-16.509439209485844,0.9527103532205629,0.0034394665019762175
