zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,8682.0,526.2417517208111,9006.0,-1744.394135022039,0.06061296380106094,0.19369244226316223
BE,8040.0,3437.9859674101726,7440.0,-1724.9159364502977,0.42761019495151403,0.23184353984547013
CH,10752.0,2454.899397958088,13608.0,-3863.458107501662,0.22832025650651858,0.2839107956717859
CZ,3840.0,1157.5471316172898,4200.0,-590.7669748518025,0.3014445655253359,0.14065880353614346
DE,31236.0,5247.053150120454,26118.0,-8762.836807227533,0.1679809562722645,0.33550948798635166
DK,8184.0,1336.920813541829,9054.0,-2831.6722916502863,0.1633578706673789,0.31275373223440317
ES,3360.0,2009.2729687791123,3120.0,-938.1015033756984,0.5979979073747358,0.3006735587742623
FR,14772.0,3157.897726795334,20940.0,-10086.783557189457,0.21377590893550869,0.4816993102764784
IT,10854.0,4941.829443698512,5346.0,-547.4139923945429,0.4553002988482137,0.10239693086317675
NL,10860.0,4094.540708596615,9660.0,-2304.3124313622407,0.3770295311783255,0.23854165956130854
NO,9282.0,1908.3899042443525,8922.0,-3246.783999036016,0.20560115322606684,0.36390764391795744
PL,2040.0,419.1046884451843,4680.0,-2600.385910943939,0.2054434747280315,0.5556380151589614
SE,8820.0,4590.083839467775,8628.0,-533.5664812160009,0.5204176688738974,0.06184127042373677
UK,4800.0,4530.047371088823,4800.0,-36.42273526283662,0.9437598689768381,0.0075880698464242955
