zone,mc_el_maximum_mean,mc_el_maximum_std
FR,58.88490474312723,33.02002917839229
AT,67.65472615594157,18.712286106778762
BE,63.35799036237991,33.093396157008435
CH,23.068133022120513,2.4747844399411925
CZ,17.817682051422143,3.2107228195958237
DE,69.11268203437592,18.185127789718567
DK,66.6710788016098,19.81508428053935
ES,79.5916873665671,22.919279275125824
IT,78.28053966014748,23.506957444825023
PL,70.09831152757022,13.056873703849607
SE,69.36844214937243,10.936031870505913
UK,104.57261377177646,10.512935373423545
NO,8.288309358048407,1.9351731403962023
NL,75.3698124633962,19.10524564744728
