zone,mc_el_maximum_mean,mc_el_maximum_std
FR,20.247348418495868,10.099802723088954
AT,22.79784688999727,2.7287018179946006e-12
BE,19.58233123283932,11.063098962292354
CH,22.485455210407064,2.877591364474426
CZ,17.147039613971877,3.1222465558672665
DE,43.1218161193519,18.339132649027437
DK,19.254761042518638,6.03662298054469
ES,57.54230957484832,22.524209791418436
IT,76.2450988833714,26.582253269221603
PL,64.77749051449038,8.115509255465252
SE,18.38877358339487,0.6115859929222361
UK,89.78367440072269,23.340601570152526
NO,8.097690342246183,1.3020417096961383
NL,52.75716323862158,30.081648379740916
