zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,494.58226262152795,7505.0,-1344.5004898843367,0.06835967693455812,0.17914730045094426
BE,6700.0,3134.927803994141,6200.0,-3279.295435853139,0.4678996722379315,0.5289186186859902
CH,8960.0,2924.598546753108,11340.0,-6626.085591905429,0.32640608780726654,0.5843108987570925
CZ,3200.0,315.1442968236793,3500.0,-1244.7126558081814,0.09848259275739979,0.3556321873737661
DE,26030.0,8426.774918334044,21765.0,-7424.290522905667,0.3237331893328484,0.34111144143834904
DK,6820.0,3104.6610846668455,7545.0,-3139.513612881915,0.455228898044992,0.41610518394723855
ES,2800.0,1923.538667405389,2600.0,-495.66514606688867,0.6869780955019247,0.19064044079495718
FR,12310.0,1104.5524712002261,17450.0,-13979.93009887778,0.08972806427296719,0.801142126010188
IT,9045.0,8297.491432831383,4455.0,-78.88818135252082,0.917356708991861,0.017707784815380656
NL,9050.0,7493.754335722887,8050.0,-1055.255369116495,0.828039153118551,0.1310876234927323
NO,7735.0,1801.6749056805954,7435.0,-3141.43558598213,0.23292500396646354,0.42251991741521583
PL,1700.0,1667.3739554607178,3900.0,-57.796620106527214,0.9808082090945398,0.014819646181160825
SE,7350.0,764.2559712837091,7190.0,-3575.5521050503326,0.10398040425628695,0.497295146738572
UK,4000.0,3990.576468215967,4000.0,-0.9857052028790897,0.9976441170539917,0.00024642630071977244
