zone,mc_el_mean_mean,mc_el_mean_std
FR,14.373061333455007,1.8142101965676598
AT,16.916859656353072,2.8823052127992557
BE,14.019999337251576,2.680338150847699
CH,15.613712447570292,1.0434013976315708
CZ,12.219867501477733,1.9391442633190026
DE,17.090474442094173,4.316561508164547
DK,16.071110821450688,3.183952311698018
ES,24.822288148949994,6.814899171178712
IT,58.70752458810699,26.777857236697447
PL,36.534065867694345,6.070458903776958
SE,11.557886699086312,0.8031807630119586
UK,37.08237594413134,6.6830077034621835
NO,7.802032870164069,0.6666011665435441
NL,37.86406305262854,11.589309818686402
