zone,max_import_ntc,avg_import,max_export_ntc,avg_export,utilisation_in,utilisation_out
AT,7235.0,502.814701414696,7505.0,-1804.528376204817,0.06949753993292274,0.24044348783541866
BE,6700.0,3453.540845772924,6200.0,-1482.6513240576687,0.5154538575780484,0.23913731033188204
CH,8960.0,2544.994850006798,11340.0,-3993.708259244983,0.28403960379540155,0.3521788588399456
CZ,3200.0,1035.208084042685,3500.0,-548.1965886847082,0.32350252626333903,0.15662759676705948
DE,26030.0,5096.600274606447,21765.0,-8596.568454578386,0.1957971676760064,0.39497213207343834
DK,6820.0,1848.0094133772886,7545.0,-3359.805393066576,0.2709691221960834,0.44530223897502663
ES,2800.0,1746.5853923503164,2600.0,-777.9061420371576,0.6237804972679701,0.2991946700142914
FR,12310.0,2461.8211045566873,17450.0,-10037.538179210445,0.1999854674700802,0.5752170876338364
IT,9045.0,5459.988223002934,4455.0,-404.77875060475196,0.6036471224989425,0.0908594277451744
NL,9050.0,4294.985137849661,8050.0,-2049.3054625678383,0.4745839931325593,0.25457210715128425
NO,7735.0,2095.9613893998226,7435.0,-3434.8164320654155,0.27097109106655753,0.4619793452677089
PL,1700.0,342.19835944043854,3900.0,-2278.6648926244025,0.20129315261202266,0.5842730493908724
SE,7350.0,4473.807006116233,7190.0,-446.29436512535284,0.6086812253219365,0.062071538960410684
UK,4000.0,3876.4427696715106,4000.0,-18.194931535940793,0.9691106924178776,0.004548732883985198
