from_zone,to_zone,ntc_max,avg_sum_year,utilisation_percent,utilisation_equal100,utilisation_bigger90
BE,AT,0.0,0.0,0.0,0.0,0.0
CH,AT,960.0,213.0861694937622,0.22196475988933564,0.2113013698630137,0.21495433789954338
CZ,AT,640.0,38.76287541724134,0.060566992839439594,0.027511415525114154,0.03344748858447488
DE,AT,4000.0,419.5297245001864,0.1048824311250466,0.00502283105022831,0.00821917808219178
DK,AT,0.0,0.0,0.0,0.0,0.0
ES,AT,0.0,0.0,0.0,0.0,0.0
FR,AT,0.0,0.0,0.0,0.0,0.0
IT,AT,188.0,64.1809743443331,0.3413881614060271,0.3398401826484018,0.3401826484018265
NL,AT,0.0,0.0,0.0,0.0,0.0
NO,AT,0.0,0.0,0.0,0.0,0.0
PL,AT,0.0,0.0,0.0,0.0,0.0
SE,AT,0.0,0.0,0.0,0.0,0.0
UK,AT,0.0,0.0,0.0,0.0,0.0
AT,BE,0.0,0.0,0.0,0.0,0.0
CH,BE,0.0,0.0,0.0,0.0,0.0
CZ,BE,0.0,0.0,0.0,0.0,0.0
DE,BE,800.0,778.7195099745607,0.9733993874682008,0.9642694063926941,0.9674657534246576
DK,BE,0.0,0.0,0.0,0.0,0.0
ES,BE,0.0,0.0,0.0,0.0,0.0
FR,BE,2640.0,91.4006932382287,0.034621474711450266,0.015753424657534248,0.01780821917808219
IT,BE,0.0,0.0,0.0,0.0,0.0
NL,BE,1120.0,909.7838996111309,0.812307053224224,0.772716894977169,0.7811643835616439
NO,BE,0.0,0.0,0.0,0.0,0.0
PL,BE,0.0,0.0,0.0,0.0,0.0
SE,BE,0.0,0.0,0.0,0.0,0.0
UK,BE,800.0,494.7718818577423,0.6184648523221778,0.5829908675799087,0.5889269406392694
AT,CH,960.0,379.27368834024355,0.3950767586877537,0.3589041095890411,0.36461187214611873
BE,CH,0.0,0.0,0.0,0.0,0.0
CZ,CH,0.0,0.0,0.0,0.0,0.0
DE,CH,2160.0,1042.512802811752,0.48264481611655186,0.4476027397260274,0.4560502283105023
DK,CH,0.0,0.0,0.0,0.0,0.0
ES,CH,0.0,0.0,0.0,0.0,0.0
FR,CH,2520.0,6.431297070946444,0.002552102012280335,0.00022831050228310502,0.0005707762557077625
IT,CH,1528.0,236.24405695273325,0.15460998491671024,0.1343607305936073,0.13732876712328768
NL,CH,0.0,0.0,0.0,0.0,0.0
NO,CH,0.0,0.0,0.0,0.0,0.0
PL,CH,0.0,0.0,0.0,0.0,0.0
SE,CH,0.0,0.0,0.0,0.0,0.0
UK,CH,0.0,0.0,0.0,0.0,0.0
AT,CZ,720.0,392.9722681018879,0.5457948168081777,0.4853881278538813,0.49668949771689497
