,CH,IT,DE,ES,AT,SE,UK,FR,CZ,PL,BE,NO
49,1656.875613295167,1212.7096078648647,390.0683766879946,715.1697318333416,620.0973384972856,2473.193593218743,416.42668888302535,1863.8807346691804,61.915789594259905,250.17482317746783,48.61534192425889,11408.633805585969
50,1655.430388977765,1215.851226759943,388.4820401664182,714.9040636307222,619.3976827702875,2472.8277907873735,416.36276645899164,1863.2018320279312,61.58654726764659,249.0756687665893,48.59761023900956,11409.542998553692
51,1653.9937496255538,1218.4679055560769,386.93169688876293,714.6447528134247,618.7139555843937,2472.3925371889486,416.29788283133036,1862.4855778776964,61.26563931628955,247.99381717084557,48.58378858456176,11411.209642827502
52,1652.6138790737748,1219.741193844949,385.42367147345107,714.4487077827703,618.0558307587153,2472.1161890507715,416.23377171439176,1861.8118575474184,60.95177919786813,247.05791419362322,48.58601306997124,11415.16849503843
53,1651.2811697003901,1220.9253057989101,383.98086821173456,714.2514461019242,617.4199350328919,2471.837769659318,416.1675504785668,1861.1695911859533,60.649512297113574,246.12104389502963,48.59191731557191,11421.514900276721
54,1650.0230424960787,1221.7271447349897,382.60488857507374,714.0729645422597,616.8117900806564,2471.5675760708955,416.101889951434,1860.5499108502718,60.35856907211918,245.1920814327928,48.6004382068507,11428.752901380087
55,1648.8328533937306,1221.6203811222845,381.31575176795656,713.9122578068634,616.2331263731878,2471.325544991829,416.0367922513257,1859.9618383552333,60.078547548203076,244.31516533163534,48.605329406324955,11437.571589823097
56,1647.63701220876,1220.9470967795348,380.07905769564485,713.6871547659927,615.6808934048976,2471.0762877791526,415.9694135273659,1859.3405895557303,59.81597526383398,243.4106471608052,48.60803192108949,11447.586555279195
57,1646.559080960036,1220.3131314381535,378.8853417574749,713.5395479271557,615.1398968341808,2471.046455705737,415.9020126479266,1858.8056687902993,59.557587462425396,242.57280613555778,48.614037490697044,11458.18577747351
58,1645.5211947948485,1220.149545372029,377.74119255940246,713.3935116634586,614.622693476363,2471.1406006543366,415.8350420980639,1858.2842644421735,59.31024630804419,241.7762034063729,48.61845783148021,11469.762320407772
59,1644.6011748705978,1220.3148261142126,376.65686045892824,713.275097363733,614.132743587054,2471.305003270322,415.7669812818609,1857.8495410280918,59.07200555689672,241.0011181085312,48.6355902679506,11488.420561569083
60,1643.826396424249,1220.929494567411,375.619481346581,713.2754290748824,613.6721948034991,2471.6692187502654,415.70389775060954,1857.9551061667098,58.83990273163335,240.2538592310211,48.68193452202162,11516.551164924404
61,1643.198106973901,1220.854361744799,374.64915504353627,713.3693208471833,613.2342242341608,2472.30334468302,415.64034058252963,1858.3306173160322,58.615904713091325,239.52949124038315,48.71449200979313,11546.09423798341
62,1642.517444897611,1220.5150528394536,373.7172451134823,713.3328220537311,612.8190871922734,2472.9806357976186,415.57481694128774,1858.4291181180795,58.40562782015081,238.7765281479012,48.738863542292115,11574.15266540241
63,1641.6809049246217,1219.462896329473,372.7456710072913,713.1103522478545,612.3823072432532,2473.956508133967,415.51215600230955,1858.0796570277892,58.19839342883869,238.10840811820347,48.73780810842796,11602.07086832145
64,1640.8185355249384,1218.048804524639,371.78297439380526,712.8446704775064,611.9514614547307,2475.249751865452,415.4476796727488,1857.5696931255327,57.99419210152196,237.46084562788116,48.718527145686494,11626.766536944071
65,1640.0014636274177,1216.2235928721987,370.88256424556437,712.6687091621086,611.56000271465,2476.7400381218067,415.3755360593774,1857.1369560382607,57.80263926298822,236.77995881375222,48.70952689420599,11651.126642813691
66,1639.2073243519305,1214.4961295886033,369.99587840539203,712.5568328833565,611.1846119274725,2478.8860097758047,415.3058154514144,1856.718011686434,57.61081065558348,236.1622301814278,48.70565464399248,11679.658802415286
67,1638.4606378485037,1212.8228354182413,369.1580388838785,712.4341943853851,610.8301598596221,2482.161036893922,415.23811296818803,1856.2871157751224,57.42764683750772,235.5499719046483,48.70524367573949,11714.488383616388
68,1637.705819508805,1211.1050157252912,368.3263937957846,712.3131583085207,610.4762569936302,2486.3330341853166,415.16876053618495,1855.8618332510464,57.247557939013305,234.96293801013528,48.70518587834412,11756.55868778301
69,1636.9416354437287,1209.3461255598086,367.51868531420854,712.1771746538609,610.1207678207631,2491.219707015167,415.10090846625087,1855.4216768941571,57.074927267161954,234.38630701054552,48.698533964816704,11799.850052329868
70,1636.1875454695294,1207.7649554774507,366.7269304917875,712.0614559658087,609.773425582747,2496.0118806751043,415.033616247598,1855.0006132787341,56.90770006763672,233.82715283135784,48.6905024043329,11843.796510612861
71,1635.4387797583363,1206.2396553383492,365.9531904174699,711.949334332791,609.4394294009193,2501.531390614153,414.96587114420123,1854.5878216938745,56.745906752487976,233.2848264872421,48.67842494919763,11906.679944711475
72,1634.7010725119278,1204.6974762850152,365.1976095683288,711.8271600496366,609.1110585528018,2506.742104806162,414.89835841711067,1854.1803192639466,56.587910408778804,232.75735557874378,48.665444082589836,11973.28898416067
73,1633.9666166811355,1203.1011437278703,364.46189982010674,711.7205568464184,608.7869071009119,2512.6305318794716,414.8296933558029,1853.779575340352,56.435569346702664,232.24705501131538,48.65262693221017,12063.76607574921
74,1633.24195718847,1201.4409296597073,363.7398456530065,711.6072905682626,608.4695913544135,2517.7267085912376,414.76298201428165,1853.3875861458826,56.286130148407324,231.75263912893212,48.64070244845202,12169.080710540897
75,1632.5479053109825,1199.8858315289472,363.0392740703462,711.5030655761374,608.1626270662832,2523.3422454081074,414.69488481997155,1853.0446477702374,56.1431701878164,231.27138867603938,48.62651121970994,12286.683267861408
76,1631.879388122125,1198.5519162013002,362.3635363146618,711.4076635803677,607.8649526733698,2528.99729293284,414.62771304009004,1852.7309273296141,56.00417488022505,230.80263823491003,48.61703905892863,12407.696916935933
77,1631.214212017576,1197.2258050562782,361.709273312968,711.3025771990215,607.5757980226939,2535.9809841716733,414.5594001819297,1852.4163701795148,55.86903402265405,230.3459194941018,48.61719310242083,12505.74969232886
78,1630.558733722842,1195.7237283042878,361.0804129865598,711.1965025020033,607.2905581193543,2545.304628506537,414.48971880296466,1852.1059160651043,55.7383247252431,229.90095478902595,48.621714564554274,12592.99311287199
79,1629.9180611549841,1194.3376801390255,360.49075537410914,711.0872904415332,607.0147384742842,2554.337633745658,414.4236073920592,1851.7908092747655,55.61241439951311,229.48482893577304,48.62948723087151,12713.608194685676
80,1629.302928800298,1192.9614674970599,359.9309530014729,710.9763201618657,606.749644335814,2562.2687310491237,414.35590946790006,1851.5023764419707,55.49239114274986,229.09699663434313,48.64941417870244,12795.40449544981
81,1628.7233639347253,1191.7988759475897,359.40928730927726,710.8768680223926,606.4863393208896,2568.9961760662695,414.2905676670682,1851.213225144785,55.376201983377356,228.76009241993165,48.66039761721969,12854.871225015515
82,1628.1546957713742,1190.9585693061458,358.97573180437706,710.7333110956465,606.2277031860775,2574.900664924064,414.2218039805887,1850.9226591490535,55.27598628892102,228.45612977792757,48.677887787502456,12907.182779120403
83,1627.641733145629,1190.5631018193183,358.65910100746925,710.5926698510785,605.979584410088,2579.914477797586,414.154476945453,1850.6310794724825,55.19047778807755,228.2658713146045,48.68988874866597,12956.02150816893
84,1627.234896361289,1189.8346245772327,358.4564371781545,710.5349221793393,605.7405886694505,2584.7977292470546,414.0849944769551,1850.6510891941011,55.114922299891674,228.1446106444231,48.704763939887094,13002.094371180656
85,1626.9000231739687,1189.1727515783518,358.35937598461794,710.6001557222659,605.5132716572159,2589.419725674035,414.02011304504225,1850.9161244506458,55.051731668822,228.02002593638207,48.71602314873478,13041.905475899151
86,1626.543623066312,1188.534978705816,358.308230371835,710.6185750662306,605.2923984846263,2593.9143422180723,413.954976416171,1851.0207564443485,54.997645446329365,227.8327576789139,48.73137437605915,13077.849159487498
87,1626.1314266223355,1187.7005855952739,358.2780859372245,710.5540556228601,605.0762715645899,2598.3902714319493,413.88690036235045,1850.832297160602,54.94586419857138,227.61017180501875,48.74601141729179,13104.806405491701
88,1625.7187789146726,1186.5574162541461,358.3200741254324,710.4639310562293,604.8685834017161,2602.8980333988243,413.81549439851,1850.5869925242898,54.90264265634952,227.3883083772662,48.77641589587473,13124.653453363055
89,1625.3192426376227,1185.3805447906402,358.48452148456255,710.3324268236936,604.6633785497668,2607.0979504742822,413.740689835903,1850.3246141876316,54.8693686621827,227.17920268022283,48.79815339329916,13137.989835810724
90,1624.9381166427702,1184.2663176439505,358.6676205236014,710.2419695719691,604.4706756187555,2610.733997813804,413.6674756379458,1850.0692622872348,54.830789573876814,227.017815025522,48.822719683364035,13151.145535339696
91,1624.573536154757,1183.0835719867969,358.6899422972469,710.144409134158,604.2868231900791,2613.0481203693753,413.5954849433075,1849.802144030333,54.77725788454719,227.23616911510203,48.835685893798924,13163.212539644284
92,1624.2087666412788,1182.0190614907565,358.66490005993444,710.0515698671373,604.1050744130912,2614.9973600799726,413.5223716716534,1849.533204142934,54.72077595267022,227.59463488355942,48.84315314358363,13176.22670070664
93,1623.816315654936,1180.901591328442,358.59394581577425,709.9584105222998,603.9211755630429,2616.627025399548,413.4487833972152,1849.2755372930055,54.66474541810705,227.6919339567115,48.85803733958024,13187.369359597935
94,1623.430117030815,1179.8123353101582,358.5143890057827,709.8681917417211,603.738445678422,2617.980800436861,413.3744096020089,1849.03000241097,54.610572106281985,227.66890919959525,48.875363550505575,13195.599243146211
95,1623.0691696231186,1178.7584663896093,358.5196192330941,709.7777313737845,603.5622993063286,2618.9568197329722,413.30051076453117,1848.7701670039555,54.571341104212294,227.64293990555765,48.87996562878832,13202.138709548513
96,1622.7543317624222,1177.7608914021912,358.78924686033554,709.6905762424169,603.3955438436874,2619.7501432855015,413.2270876237488,1848.520110854422,54.565322493021554,227.66837858585313,48.88389269252646,13207.542743979839
97,1622.6651321095972,1176.7554048221537,359.5056653782139,709.6049927811956,603.2655067696026,2620.1759564128665,413.15261198764534,1848.3512632965455,54.59326094240161,227.73295316914002,48.943111977350775,13212.026424623002
98,1622.906381586524,1175.728695669728,361.0992942463423,709.5192918937311,603.1840930340354,2620.366882670816,413.077565183895,1848.2860556523317,54.69556804838771,227.86584675271789,49.08005215715693,13216.330697190031
99,1623.3902065316909,1174.7277721862756,363.65295524137684,709.4287717019927,603.1449871325655,2620.2258669013195,413.0012605551028,1848.2997504384343,54.900870807028646,228.05927530660463,49.26274165796275,13219.474412269814
100,1623.870801711209,1173.7550164363483,366.73268293014434,709.3479321113244,603.1096567478991,2619.8378494262156,412.9253560299362,1848.2567527090266,55.15553448908585,228.39941717387205,49.40511389685313,13219.859105690957
101,1624.3672241928173,1172.823978420913,370.07211130747544,709.2757551605096,603.0791679948147,2619.2559908894796,412.8491654065154,1848.1443165567819,55.45294661910751,228.91236817065652,49.49752614102697,13218.485505476447
102,1624.9247092278424,1171.9202299102392,373.29786063531407,709.2037351713009,603.068358583234,2618.634672785395,412.77268464647113,1847.98974673353,55.74807498328595,229.50133950428835,49.55593355131763,13216.19946385219
103,1625.3964851266317,1171.0629877093083,376.0027941143753,709.132549821977,603.0596986788065,2617.9257768010157,412.6973128253056,1847.9459752867087,55.98968445665021,229.70698035620103,49.68782734558414,13217.282528490225
104,1626.2098296932982,1170.2727581610716,378.62932025783874,709.0612981109506,603.1301339372995,2617.307909092698,412.6204025705619,1847.7940328199793,56.20720335806485,229.86365077599044,49.744796463913296,13218.187058080064
105,1627.0968884989768,1169.7581435027014,381.0897081096203,708.9935555111413,603.2544883193282,2616.660306907939,412.54331545685767,1847.6290081143347,56.422008065571106,230.04561018066258,49.77846062091611,13217.608966009577
106,1628.0545687239864,1169.7641219901334,383.17462752183866,708.9254851502627,603.4258614364123,2616.1062486315714,412.4665783066998,1847.466953548762,56.62991200469781,230.36083136629424,49.812082720896285,13216.26051938166
107,1628.7955964270068,1170.0807350992995,385.0005740586341,708.837911457711,603.6089716530488,2615.75094780444,412.38828051633425,1847.3854612060898,56.857536899968906,230.72064354780656,49.879291314282284,13214.001879108033
108,1629.5894608811122,1170.7144595714158,386.86260851161364,708.7947176398418,603.8551613899878,2615.461742574655,412.3105951581532,1847.5068314084854,57.14394047092374,231.07643405371925,49.956044582171444,13210.73976736519
109,1630.541938930448,1171.608518455044,388.71193736534207,708.7964464317222,604.1873922888059,2615.106303592937,412.233703613964,1847.7742672766956,57.46767968739823,231.3652716349427,50.03949674904322,13207.260035745794
110,1631.649590904627,1172.166231787758,390.6579680128675,708.6897481383671,604.5909253379735,2614.7702182517933,412.15565902908713,1847.876140212359,57.83774718387586,231.43249200798857,50.10549044462562,13203.248401161174
111,1632.799608929954,1172.194153092646,392.51743037728744,708.6135216100479,605.0002132722001,2614.287258374499,412.0774551202156,1847.8271056050962,58.20442273319966,231.33259135671113,50.16779877557733,13199.413969835437
112,1633.9157190485755,1171.692054247358,394.2600956962709,708.5539831876871,605.4332461893322,2613.799936194308,411.99912703937724,1847.770963073695,58.551170014600046,231.12657199812836,50.247175953354386,13195.153875819706
113,1635.0359234769512,1171.0857263695307,395.90670725661835,708.4958090356862,605.9122995089224,2613.337272104166,411.9216725563174,1847.711675235024,58.86369919420367,230.88950025662848,50.314732392032845,13191.781145091963
114,1636.1824339419445,1170.4032069110951,397.5151105196171,708.4424261501018,606.4242020916702,2612.8582001141554,411.8440141827285,1847.652964088817,59.163126173760475,230.6547777123008,50.36900291410942,13188.977855114368
115,1637.3187033820334,1169.8882151633497,399.4426194602708,708.3892867598033,606.9391776155843,2611.4410852313154,411.76943938834745,1847.6837045627224,59.530482993480305,230.4347440787754,50.456434783136515,13185.926909987822
116,1638.3662107902228,1169.3321203313062,401.2725000409256,708.3289675182644,607.4564187496027,2610.15790787999,411.6943380365627,1847.6225902312704,59.87698217322694,230.2074061270412,50.50844227266825,13183.203793615741
117,1639.481199688818,1168.7955832650105,403.07726530617686,708.269216557563,608.027516519254,2608.9788440702587,411.62804610968453,1847.5574520845903,60.208390993477536,230.9363978639705,50.554175608776426,13180.724630392404
118,1640.4159026438615,1168.537920946927,404.640206723287,708.2081258029042,608.5479269344396,2607.991241998886,411.5660270727362,1847.4900926838595,60.49698622515689,230.7061535553673,50.6012288365266,13179.844400750077
119,1641.6436785507633,1168.8513346997313,406.0692474774377,708.1516148745858,609.0482515254096,2607.1455129920787,411.50427239511794,1847.450494318997,60.70926918578456,230.4684443288825,50.65411143041245,13180.976023264848
120,1642.9569515501173,1169.205373400459,407.22668880086854,708.0979947634045,609.5156827339006,2606.3639669114677,411.45215029887095,1847.4275717299904,60.844345604857246,230.22951891603185,50.70304005906865,13183.610928978662
121,1644.183799001326,1169.4688965261626,408.1212106865443,708.0439911898018,609.9630759738004,2605.7773965538195,411.382444380843,1847.3929314994575,60.921540037562295,229.99587946279468,50.747173836217385,13187.831110897838
122,1645.550576014122,1169.680600889259,408.8171823870746,707.988419802611,610.40371499342,2605.4483333877783,411.3182763729654,1847.3413199050951,60.95282087572739,229.75950869920587,50.78115862118887,13194.318056873928
123,1646.7267516421693,1169.7026622300905,409.22888746366056,707.9428330607882,610.8039123423961,2605.291903850702,411.2582839736926,1847.298860132558,60.96316429533788,229.53149399859439,50.818642433321536,13201.97767576107
124,1647.792293097154,1169.7722259988386,409.53852429231824,707.8955886987292,611.2209805694893,2605.389887054866,411.18762893010205,1847.2698590730608,60.90032201803265,229.3248026923504,50.856046729892924,13211.843644052286
125,1648.8880524633366,1169.9193887102483,409.87089653045564,707.8595876845606,611.6432543762631,2605.711466036957,411.1134095883247,1847.24676623637,60.82737361030093,229.13598739091918,50.88479950230271,13219.414860950372
126,1649.580667619376,1169.8456382942202,409.9785466297883,707.8218369024738,611.9434063307828,2606.135880290789,411.03587187319823,1847.2048234891554,60.745184501071336,228.96109830720442,50.90492291076782,13226.628117226253
127,1650.104318499157,1169.6756861379752,410.09188847454664,707.7979517563053,612.2346468896802,2605.2098229696685,410.96385231072696,1847.2265242964152,60.6722807892961,228.8042067574335,50.94556494659841,13229.505313490356
128,1650.4716442906172,1169.9342533434683,410.0007181961101,707.7647704444346,612.4656658321437,2604.5084552704,410.88790944886586,1847.177500430503,60.588313278452716,228.7052739202648,50.95679390043533,13232.489321456713
129,1650.767274282842,1171.0925137991685,409.83104170732383,707.7250466565972,612.6381172632372,2604.1001492673445,410.80824620817504,1847.1075054824234,60.50311442630867,228.62111347330887,50.96941125413807,13236.981004754236
130,1651.1758115759771,1173.6721995950618,409.7089264844725,707.6827115441138,612.8592213075285,2604.1182359557506,410.72925826243505,1847.0288931527105,60.421494574543786,228.51803658161134,50.98233729159369,13244.623944674451
131,1651.5641140185003,1177.9035282524756,409.54165167343126,707.6616005532034,613.1393067140341,2604.3944595532275,410.6495137206967,1846.9976771326428,60.343885232773935,228.4271807531605,50.9890191695697,13256.353489247962
132,1652.0320909543266,1182.4638099658532,409.3785021286742,707.6646669113297,613.4673316611538,2604.830901963503,410.5699572370885,1847.1556494600638,60.274243477287314,228.28497272493308,51.0017872124857,13273.985434612008
133,1652.6036129787544,1186.7107717436893,409.1830148732964,707.7546505331767,613.6893843346402,2605.3759170702356,410.4940637473056,1847.61618598638,60.20121980343705,228.1100398789597,51.0383176257014,13298.062336318308
134,1653.1107082428798,1189.5926189220208,409.02415583269294,707.78169097963,613.8318845493163,2606.0568614161166,410.424936332871,1847.9169371161684,60.13052480593682,227.91444343836906,51.07743745581137,13322.060388707363
135,1653.2786954182827,1190.3456865758083,408.8445619803708,707.718676426308,613.8851393620251,2606.6145473601096,410.35840443488286,1847.8601262212642,60.054452449340175,227.70395226487943,51.09868018586991,13343.016948728713
136,1653.373387079196,1189.8458205543252,408.6570258315879,707.6182195577761,613.8933126380978,2607.0600488007985,410.3000408561626,1847.7235653078951,59.97913473766133,227.4995157819032,51.10869174594835,13358.077829731767
